season,season_id,week,week_z,event_id,slot,n_active,contestant_key,celeb_key,celeb_id,ballroom_partner,pro_id,industry_group,industry_id,age,age_z,y_j_score_z,share_mean,share_sd,share_ci2_5,share_ci97_5,share_mean_clipped,y_f_logit_share_mean,y_f_logit_share_se,logV_centered_mean,logV_centered_sd,logV_centered_ci2_5,logV_centered_ci97_5,eliminated_flag,contestant_idx,score_z,logV_mean,logV_sd,logV_ci2_5,logV_ci97_5,season_from_key,celebrity_name_from_key,celebrity_industry,celebrity_age_during_season,celebrity_name
27,26,4,-0.19816790631159759,27-4,8,10,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,1.2432786226272583,0.5430975417351367,0.099749999156667,0.3584938845623671,0.7753376410081071,0.5430975417351367,0.17281900980543063,0.40198659316999336,2.799497468532429,0.4182674972973705,2.1154073811176266,3.788586705092056,0,220,1.2432786226272583,2.4532706590718423,1.4707598250722265,-0.4161452583625816,5.393379490165148,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
27,26,4,-0.19816790631159759,27-4,9,10,S27:Tinashe,S27:Tinashe,223,Brandon Armstrong,9,Singer/Rapper,5,25.0,-0.8754945821479829,0.4871685206890106,0.1144932189169972,0.0433983402387315,0.030265206205862,0.2065931038011664,0.1144932189169972,-2.045644517299564,0.42805686207649163,1.1692089444752751,0.3915784531702299,0.1964584419035292,1.8657582861848128,1,223,0.4871685206890106,0.8229821350146882,1.4405196389679134,-1.9659944096162352,3.673842998452315,27,Tinashe,Singer/Rapper,25.0,Tinashe
27,26,5,0.16579784990213337,27-5,0,9,S27:Alexis Ren,S27:Alexis Ren,211,Alan Bersten,0,Social Media Personality,6,21.0,-1.1857595423300868,1.2432786226272583,0.350572289950056,0.0926808022276716,0.1899924465754605,0.5861846534493513,0.350572289950056,-0.6165245957095986,0.4070815162861869,2.071090361830949,0.3782843621111415,1.394493173352466,2.973823345391045,0,211,1.2432786226272583,2.409301007837883,1.4729666505045844,-0.5362439897225073,5.33043541516218,27,Alexis Ren,Social Media Personality,21.0,Alexis Ren
27,26,5,0.16579784990213337,27-5,1,9,S27:Bobby Bones,S27:Bobby Bones,212,Sharna Burgess,51,Other,4,38.0,0.1328665384438546,-0.773015022277832,0.0101377540739382,0.0057625847364237,0.003792106450257,0.0247208415798211,0.0101377540739382,-4.581299306009716,0.574249747092475,-1.5489393260697284,0.3681131620539697,-2.179119175164824,-0.6275606157023157,0,212,-0.773015022277832,-1.2107286800627943,1.4794980230309362,-4.100676564183466,1.7660555569077567,27,Bobby Bones,Radio Personality,38.0,Bobby Bones
27,26,5,0.16579784990213337,27-5,2,9,S27:DeMarcus Ware,S27:DeMarcus Ware,214,Lindsay Arnold,42,Athlete,1,36.0,-0.02226594164719732,0.4871685206890106,0.0760357697942282,0.0283109348555667,0.0240971138886324,0.1405487255881278,0.0760357697942282,-2.497469474243712,0.4029777844108846,0.496337010365203,0.369421474035456,-0.39909927166329,1.1549640284519005,0,214,0.4871685206890106,0.8345476563721367,1.465095569648708,-2.0869709427632697,3.805946251283308,27,DeMarcus Ware,Athlete,36.0,DeMarcus Ware
27,26,5,0.16579784990213337,27-5,3,9,S27:Evanna Lynch,S27:Evanna Lynch,215,Keo Motsepe,37,Actor/Actress,0,27.0,-0.720362102056931,-0.0169049017131328,0.0334304655200609,0.0145461103805778,0.0111511927390614,0.0679281831402,0.0334304655200609,-3.3642856151316223,0.45016461267083635,-0.3296341933944486,0.3339113247245606,-1.075261619428232,0.3717850289245947,0,215,-0.0169049017131328,0.008576452612485,1.4653933749155963,-2.8814149573047785,2.97743206192493,27,Evanna Lynch,Actor/Actress,27.0,Evanna Lynch
27,26,5,0.16579784990213337,27-5,4,9,S27:Joe Amabile,S27:Joe Amabile,216,Jenna Johnson,32,TV Personality,7,32.0,-0.3325309018293012,-1.781161904335022,0.001583460900488,0.0008564545236263,0.0004741679426361,0.0036859463201255,0.001583460900488,-6.446557668220216,0.5417328817205441,-3.421329365587391,0.388163060347979,-4.189427696836227,-2.620450435200502,0,216,-1.781161904335022,-3.0831187195804572,1.4691322344390856,-6.000923565346743,-0.0759235877813933,27,Joe Amabile,TV Personality,32.0,Joe Amabile
27,26,5,0.16579784990213337,27-5,5,9,S27:John Schneider,S27:John Schneider,217,Emma Slater,23,Actor/Actress,0,58.0,1.684191339354374,-0.0169049017131328,0.0333550238151491,0.0136611755465987,0.0118356039179102,0.067000214011263,0.0333550238151491,-3.3666228884736427,0.4237013217676444,-0.3251508286541028,0.3177747306250174,-1.0329045457794326,0.3909189373468492,0,217,-0.0169049017131328,0.0130598173528309,1.4616905767879882,-2.8890469351812698,2.989206624232966,27,John Schneider,Actor/Actress,58.0,John Schneider
27,26,5,0.16579784990213337,27-5,6,9,S27:Juan Pablo Di Pace,S27:Juan Pablo Di Pace,218,Cheryl Burke,14,Actor/Actress,0,39.0,0.21043277848938058,1.2432786226272583,0.3081432443507305,0.0849998026769259,0.1253396686037678,0.4904263786600329,0.3081432443507305,-0.8088141797646301,0.3987026118981333,1.9305229292713515,0.3697634687055314,1.1069462507824217,2.669724162284721,0,218,1.2432786226272583,2.268733575278285,1.4782170019251957,-0.6650322281211185,5.2854144385430955,27,Juan Pablo Di Pace,Actor/Actress,39.0,Juan Pablo Di Pace
27,26,5,0.16579784990213337,27-5,7,9,S27:Mary Lou Retton,S27:Mary Lou Retton,219,Sasha Farber,50,Athlete,1,50.0,1.063661418990166,0.2351318150758743,0.0471008071731594,0.0184393408090845,0.0126630780971993,0.088379155543305,0.0471008071731594,-3.0072189809737098,0.4108375044348412,0.006162379352538,0.3795177704236251,-0.9207491318889016,0.629357652277944,0,219,0.2351318150758743,0.3443730253594718,1.4582467210835643,-2.4949995608545343,3.2492354534404413,27,Mary Lou Retton,Athlete,50.0,Mary Lou Retton
27,26,5,0.16579784990213337,27-5,8,9,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,0.7392052412033081,0.1396411844221893,0.0531477323417945,0.0562731220092049,0.2719525463764506,0.1396411844221893,-1.8182733654783196,0.4423760458220359,1.120941032885629,0.3514511885708721,0.4501809083742621,1.9240826972579796,0,220,0.7392052412033081,1.459151678892563,1.468254623355105,-1.460767920196985,4.411762408590773,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
27,26,6,0.5297636061158644,27-6,0,9,S27:Alexis Ren,S27:Alexis Ren,211,Alan Bersten,0,Social Media Personality,6,21.0,-1.1857595423300868,0.7392052412033081,0.0818013938880367,0.0323726794411301,0.0316361690232704,0.1628094707060971,0.0818013938880367,-2.418119430088582,0.4310040128051782,0.7413341131104022,0.3434465438640932,0.0679447043695221,1.524993050476928,0,211,0.7392052412033081,1.489630134062868,1.4746193191004144,-1.4085516545008143,4.427463868938491,27,Alexis Ren,Social Media Personality,21.0,Alexis Ren
27,26,6,0.5297636061158644,27-6,1,9,S27:Bobby Bones,S27:Bobby Bones,212,Sharna Burgess,51,Other,4,38.0,0.1328665384438546,-0.5209783315658569,0.0095402671521251,0.005170762786348,0.0035665271247489,0.0222324849059225,0.0095402671521251,-4.642647723517681,0.5472140685747405,-1.442558852493778,0.3674758583702508,-2.0661677977037036,-0.5228140769409448,0,212,-0.5209783315658569,-0.6942628315413121,1.477570646237458,-3.613962979024435,2.259486124761668,27,Bobby Bones,Radio Personality,38.0,Bobby Bones
27,26,6,0.5297636061158644,27-6,2,9,S27:DeMarcus Ware,S27:DeMarcus Ware,214,Lindsay Arnold,42,Athlete,1,36.0,-0.02226594164719732,0.4871685206890106,0.0450549492500526,0.0178276372512169,0.0125761277157083,0.0840431135277054,0.0450549492500526,-3.0537709610571295,0.4143553032076332,0.1240052431756543,0.3730870259492573,-0.7940114779588071,0.7591437605391553,0,214,0.4871685206890106,0.8723012641281204,1.476627145437441,-2.015383393990803,3.794180444848499,27,DeMarcus Ware,Athlete,36.0,DeMarcus Ware
27,26,6,0.5297636061158644,27-6,3,9,S27:Evanna Lynch,S27:Evanna Lynch,215,Keo Motsepe,37,Actor/Actress,0,27.0,-0.720362102056931,1.2432786226272583,0.2075378833784226,0.0682528856105957,0.0898602360494277,0.3873520032903239,0.2075378833784226,-1.3398308087334068,0.4149971594051771,1.6915953776822548,0.3592937336928449,0.989684502710048,2.530234918480185,0,215,1.2432786226272583,2.439891398634721,1.4813807796244818,-0.5034947825316666,5.374268330703801,27,Evanna Lynch,Actor/Actress,27.0,Evanna Lynch
27,26,6,0.5297636061158644,27-6,4,9,S27:Joe Amabile,S27:Joe Amabile,216,Jenna Johnson,32,TV Personality,7,32.0,-0.3325309018293012,-0.5209783315658569,0.009861987639149,0.0049560845854748,0.0037792397088369,0.0221532160028715,0.009861987639149,-4.6091566054181845,0.5075496378049509,-1.4000997025262756,0.353460019164745,-2.000583783540912,-0.5597147907726194,0,216,-0.5209783315658569,-0.6518036815738094,1.4746182813628197,-3.5469474755781767,2.2931949059459655,27,Joe Amabile,TV Personality,32.0,Joe Amabile
27,26,6,0.5297636061158644,27-6,5,9,S27:John Schneider,S27:John Schneider,217,Emma Slater,23,Actor/Actress,0,58.0,1.684191339354374,-1.2770884037017822,0.0018896062178705,0.0009757197290131,0.0004596334138471,0.0042105479764911,0.0018896062178705,-6.269495428175692,0.5173389758917858,-3.091043891655559,0.4024397909463682,-4.017208390771662,-2.37770510238813,0,217,-1.2770884037017822,-2.3427478707030933,1.4766081935034878,-5.310079049294883,0.6226039328407587,27,John Schneider,Actor/Actress,58.0,John Schneider
27,26,6,0.5297636061158644,27-6,6,9,S27:Juan Pablo Di Pace,S27:Juan Pablo Di Pace,218,Cheryl Burke,14,Actor/Actress,0,39.0,0.21043277848938058,1.4953153133392334,0.2923118736435654,0.0833611426017041,0.1155813687769984,0.466238211306021,0.2923118736435654,-0.884182204428031,0.40297239177579663,2.036903402847302,0.3720592437631562,1.2099198587348647,2.7817995042918504,0,218,1.4953153133392334,2.7851994237997677,1.482844941969741,-0.2420811488164589,5.791864889273731,27,Juan Pablo Di Pace,Actor/Actress,39.0,Juan Pablo Di Pace
27,26,6,0.5297636061158644,27-6,7,9,S27:Mary Lou Retton,S27:Mary Lou Retton,219,Sasha Farber,50,Athlete,1,50.0,1.063661418990166,-0.0169049017131328,0.0174615104323641,0.0075410376057842,0.0040455337620758,0.0337231889952177,0.0174615104323641,-4.030140463284974,0.43954133865861056,-0.8448816781325779,0.4004410834644349,-1.8524145771185871,-0.2317327418773482,1,219,-0.0169049017131328,-0.0965856571801119,1.47398882172392,-3.0400025113208384,2.846836461398283,27,Mary Lou Retton,Athlete,50.0,Mary Lou Retton
27,26,6,0.5297636061158644,27-6,8,9,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,1.4953153133392334,0.3345405283984137,0.0916247406934484,0.1757747603290045,0.5649155118046453,0.3345405283984137,-0.6877197034494186,0.41156876648788765,2.184745987992578,0.383371273633057,1.514339501313874,3.06648047990503,0,220,1.4953153133392334,2.9330420089450437,1.4945978375606055,0.0079144858557667,5.922796135343409,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
27,26,7,0.8937293623295953,27-7,0,8,S27:Alexis Ren,S27:Alexis Ren,211,Alan Bersten,0,Social Media Personality,6,21.0,-1.1857595423300868,0.8652235865592957,0.1114101946925219,0.0398706357303422,0.0445830202970897,0.2104532353184563,0.1114101946925219,-2.0764168800767275,0.4027419801084682,0.1270920590839367,0.3345277277276192,-0.590266129967039,0.8696896928264592,0,211,0.8652235865592957,1.7012890609663502,1.4908094606275746,-1.2288696114011988,4.629878861252314,27,Alexis Ren,Social Media Personality,21.0,Alexis Ren
27,26,7,0.8937293623295953,27-7,1,8,S27:Bobby Bones,S27:Bobby Bones,212,Sharna Burgess,51,Other,4,38.0,0.1328665384438546,0.6131868958473206,0.0861430574494807,0.0387464551359115,0.0410419050104021,0.1930469529220175,0.0861430574494807,-2.36166466825333,0.4921907846741383,-0.1419517170350781,0.3633616088811822,-0.7123890301244721,0.7888554482823397,0,212,0.6131868958473206,1.4322452848473357,1.5237785018773664,-1.5985313293457968,4.448475704239258,27,Bobby Bones,Radio Personality,38.0,Bobby Bones
27,26,7,0.8937293623295953,27-7,2,8,S27:DeMarcus Ware,S27:DeMarcus Ware,214,Lindsay Arnold,42,Athlete,1,36.0,-0.02226594164719732,0.6131868958473206,0.0615443244426439,0.0227193868453093,0.0173573449641184,0.108438114050541,0.0615443244426439,-2.724477988022134,0.39336419999101313,-0.4902367542450188,0.3921836787108076,-1.4968057900016676,0.117099767381424,1,214,0.6131868958473206,1.0839602476373946,1.4985327269356878,-1.9324368561036953,4.029082737645886,27,DeMarcus Ware,Athlete,36.0,DeMarcus Ware
27,26,7,0.8937293623295953,27-7,3,8,S27:Evanna Lynch,S27:Evanna Lynch,215,Keo Motsepe,37,Actor/Actress,0,27.0,-0.720362102056931,1.3692970275878906,0.2816518805248642,0.0765935984749834,0.1336447800711619,0.4652219153208079,0.2816518805248642,-0.9362824554808502,0.37856883564003807,1.0773534368673738,0.3385067939679897,0.3494282075278382,1.838898583839375,0,215,1.3692970275878906,2.6515504387497875,1.5105414469968093,-0.336340429772399,5.626111978311769,27,Evanna Lynch,Actor/Actress,27.0,Evanna Lynch
27,26,7,0.8937293623295953,27-7,4,8,S27:Joe Amabile,S27:Joe Amabile,216,Jenna Johnson,32,TV Personality,7,32.0,-0.3325309018293012,-0.1429232507944107,0.021449522813074,0.0095372373208153,0.0093715559368371,0.0448092480731858,0.021449522813074,-3.8203699731479794,0.4543826307183114,-1.5356294308785534,0.3426875809884508,-2.140037368811742,-0.7381500404453635,0,216,-0.1429232507944107,0.0385675710038601,1.49076023474315,-2.901918066105459,2.9052791473055524,27,Joe Amabile,TV Personality,32.0,Joe Amabile
27,26,7,0.8937293623295953,27-7,5,8,S27:John Schneider,S27:John Schneider,217,Emma Slater,23,Actor/Actress,0,58.0,1.684191339354374,0.7392052412033081,0.0871790839260873,0.0301564986623987,0.0361530932886499,0.1595090698292104,0.0871790839260873,-2.348575273566539,0.378950977928841,-0.1149439135176126,0.3156455906486661,-0.8234784621739814,0.5783303636651241,1,217,0.7392052412033081,1.459253088364801,1.48971488518599,-1.5021946093096694,4.397159146623096,27,John Schneider,Actor/Actress,58.0,John Schneider
27,26,7,0.8937293623295953,27-7,6,8,S27:Juan Pablo Di Pace,S27:Juan Pablo Di Pace,218,Cheryl Burke,14,Actor/Actress,0,39.0,0.21043277848938058,0.9912419319152832,0.1242176009712223,0.0429100392859553,0.0401766739485002,0.2129920311516728,0.1242176009712223,-1.9530827829411535,0.3944387392531509,0.2258807469070888,0.3667304525643697,-0.7078837524889648,0.8568359364753313,0,218,0.9912419319152832,1.8000777487895023,1.502063276342932,-1.2328158964376232,4.6886596280085255,27,Juan Pablo Di Pace,Actor/Actress,39.0,Juan Pablo Di Pace
27,26,7,0.8937293623295953,27-7,7,8,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,1.2432786226272583,0.2264043351801053,0.0689278521847727,0.1047608426233892,0.3918548253460187,0.2264043351801053,-1.2287268457516993,0.3935464327738502,0.8524355728178638,0.3402764042943454,0.154086490815158,1.6083545723648076,0,220,1.2432786226272583,2.426632574700277,1.511880984253661,-0.5722235230538489,5.383158306744864,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
27,26,8,1.2576951185433263,27-8,0,6,S27:Alexis Ren,S27:Alexis Ren,211,Alan Bersten,0,Social Media Personality,6,21.0,-1.1857595423300868,1.2432786226272583,0.2483895040425458,0.0769751812253005,0.1155696724425475,0.4510140633110477,0.2483895040425458,-1.107220137350604,0.4123107361140135,0.9836531478764726,0.3352388859897366,0.2854313218694569,1.718259744423002,0,211,1.2432786226272583,2.4099806615370185,1.4778921788058716,-0.4975609499243533,5.3275262035617,27,Alexis Ren,Social Media Personality,21.0,Alexis Ren
27,26,8,1.2576951185433263,27-8,1,6,S27:Bobby Bones,S27:Bobby Bones,212,Sharna Burgess,51,Other,4,38.0,0.1328665384438546,-0.394959956407547,0.0144402114755765,0.0078126597763132,0.005477887037807,0.0336764601361259,0.0144402114755765,-4.223193014485585,0.5489621264715479,-1.918308122270164,0.3460257550826117,-2.574417285482669,-1.113408997491375,0,212,-0.394959956407547,-0.4919806086096186,1.4694474009572838,-3.47257670613696,2.4545513731787487,27,Bobby Bones,Radio Personality,38.0,Bobby Bones
27,26,8,1.2576951185433263,27-8,2,6,S27:Evanna Lynch,S27:Evanna Lynch,215,Keo Motsepe,37,Actor/Actress,0,27.0,-0.720362102056931,1.2432786226272583,0.2467776782315482,0.0762008093691176,0.1109488696667763,0.434822749197541,0.2467776782315482,-1.1158725890812073,0.40994965800794914,0.9764899309173268,0.3295542712990399,0.2404844133957976,1.68899057427379,0,215,1.2432786226272583,2.402817444577872,1.4756674015066795,-0.5960281253815755,5.333312325291001,27,Evanna Lynch,Actor/Actress,27.0,Evanna Lynch
27,26,8,1.2576951185433263,27-8,3,6,S27:Joe Amabile,S27:Joe Amabile,216,Jenna Johnson,32,TV Personality,7,32.0,-0.3325309018293012,-0.2689416110515594,0.0189314058172165,0.0092742590694453,0.0077015335665558,0.0419922592095049,0.0189314058172165,-3.947820153387475,0.49934072196282914,-1.6364928519199118,0.3287433404976082,-2.23710247458826,-0.8935257353629776,1,216,-0.2689416110515594,-0.2101653382593665,1.4666367648505132,-3.201460579308251,2.6537025003747323,27,Joe Amabile,TV Personality,32.0,Joe Amabile
27,26,8,1.2576951185433263,27-8,4,6,S27:Juan Pablo Di Pace,S27:Juan Pablo Di Pace,218,Cheryl Burke,14,Actor/Actress,0,39.0,0.21043277848938058,1.4953153133392334,0.3469973140657854,0.0912145756266717,0.1416296793115945,0.5311032888494985,0.3469973140657854,-0.6322642030178732,0.4025530867788004,1.3217979560823745,0.3631519375665709,0.4344053803394128,1.960711554392867,1,218,1.4953153133392334,2.74812546974292,1.4851798752379135,-0.2371865874417865,5.672330482456454,27,Juan Pablo Di Pace,Actor/Actress,39.0,Juan Pablo Di Pace
27,26,8,1.2576951185433263,27-8,5,6,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,0.8652235865592957,0.1244638863673274,0.0481948001507291,0.0487256315971712,0.2404418550255549,0.1244638863673274,-1.9508207955395154,0.4422651937403033,0.2728599393139022,0.3281619344051898,-0.4755397934600762,0.9464116974644492,0,220,0.8652235865592957,1.6991874529744475,1.458075406791337,-1.2418067993340398,4.555054018203763,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
27,26,9,1.6216608747570571,27-9,0,4,S27:Alexis Ren,S27:Alexis Ren,211,Alan Bersten,0,Social Media Personality,6,21.0,-1.1857595423300868,1.1172603368759155,0.1781896616071081,0.0610704380859549,0.0683888528317545,0.3254429620990814,0.1781896616071081,-1.5286611388704165,0.4170392509912085,-0.2319621054466281,0.3177996993327682,-0.950203155459466,0.3936318335295978,0,211,1.1172603368759155,2.1953068157902855,1.4874072306358002,-0.7186139467155177,5.1104930951568175,27,Alexis Ren,Social Media Personality,21.0,Alexis Ren
27,26,9,1.6216608747570571,27-9,1,4,S27:Bobby Bones,S27:Bobby Bones,212,Sharna Burgess,51,Other,4,38.0,0.1328665384438546,0.7392052412033081,0.1085974573212076,0.0478661881989612,0.0491235443427508,0.2325257781123131,0.1085974573212076,-2.10514811898665,0.4944647295683773,-0.7403621151599769,0.3237127477986922,-1.2982371105676016,0.0437562882145912,0,212,0.7392052412033081,1.6869068060769363,1.512595540747967,-1.2887470458375294,4.729242970307014,27,Bobby Bones,Radio Personality,38.0,Bobby Bones
27,26,9,1.6216608747570571,27-9,2,4,S27:Evanna Lynch,S27:Evanna Lynch,215,Keo Motsepe,37,Actor/Actress,0,27.0,-0.720362102056931,1.4953153133392334,0.3543494022053953,0.0899672981571522,0.1606077350586756,0.5510695883648606,0.3543494022053953,-0.599975048935042,0.3932379435754433,0.4789429255308905,0.3112518246595501,-0.2434379657645407,1.0964445420811473,0,215,1.4953153133392334,2.906211846767804,1.4946398947288626,0.037467478722871,5.8697972988570575,27,Evanna Lynch,Actor/Actress,27.0,Evanna Lynch
27,26,9,1.6216608747570571,27-9,3,4,S27:Milo Manheim,S27:Milo Manheim,220,Witney Carson,58,Actor/Actress,0,17.0,-1.4960245025121905,1.4953153133392334,0.358863478866289,0.0914297365144751,0.1735200460974879,0.5690491644897288,0.358863478866289,-0.5803003812778298,0.3973815404064523,0.4933812950757145,0.3107494394847655,-0.1888872312847063,1.1452828459852995,0,220,1.4953153133392334,2.920650216312628,1.4982604477168209,0.0189273226438649,5.9727592929062014,27,Milo Manheim,Actor/Actress,17.0,Milo Manheim
28,27,1,-1.2900651749527905,28-1,0,12,S28:Ally Brooke,S28:Ally Brooke,224,Sasha Farber,50,Singer/Rapper,5,26.0,-0.797928342102457,-1.30619215965271,0.0547363525150212,0.0217163701623257,0.0217465057850098,0.1089177300055367,0.0547363525150212,-2.8489358121384316,0.41971880298286446,-0.0795949881901851,0.3479190509828102,-0.7542141523185107,0.715558519449962,0,224,-1.30619215965271,-2.390703114938838,1.4285919596145802,-5.256995826227345,0.4969789532798553,28,Ally Brooke,Singer/Rapper,26.0,Ally Brooke
28,27,1,-1.2900651749527905,28-1,1,12,S28:Hannah Brown,S28:Hannah Brown,225,Alan Bersten,0,TV Personality,7,24.0,-0.9530608221935088,-0.6431863307952881,0.1932479565305087,0.0649827234103034,0.0956635806157343,0.3616837122110812,0.1932479565305087,-1.429042250709851,0.41681460131238185,1.2013761348418013,0.3755781387184242,0.5648408054410522,2.1171154958891303,0,225,-0.6431863307952881,-1.109731991906851,1.441501902009174,-3.995607834612912,1.783083564641125,28,Hannah Brown,TV Personality,24.0,Hannah Brown
28,27,1,-1.2900651749527905,28-1,2,12,S28:James Van Der Beek,S28:James Van Der Beek,226,Emma Slater,23,Actor/Actress,0,42.0,0.44313149862595846,-0.4774348437786102,0.2343560570664785,0.0683591504115936,0.1046471510773794,0.3915815533408019,0.2343560570664785,-1.1838756649424602,0.3809724955983712,1.3990390062362277,0.3575729086947318,0.671395941104012,2.1965760179607994,0,226,-0.4774348437786102,-0.9120691205124244,1.4262837585429655,-3.762046038439339,2.0332792440228316,28,James Van Der Beek,Actor/Actress,42.0,James Van Der Beek
28,27,1,-1.2900651749527905,28-1,3,12,S28:Karamo Brown,S28:Karamo Brown,227,Jenna Johnson,32,TV Personality,7,38.0,0.1328665384438546,-1.1404407024383545,0.0652548319796302,0.0230280556957535,0.0212360508521579,0.1141202239918751,0.0652548319796302,-2.6619738477803945,0.37752991177017126,0.0946451000921594,0.3468213771694486,-0.7333528831779766,0.7432436018637711,0,227,-1.1404407024383545,-2.2164630266564926,1.438302679450072,-5.03871508265058,0.6543825957106478,28,Karamo Brown,TV Personality,38.0,Karamo Brown
28,27,1,-1.2900651749527905,28-1,4,12,S28:Kate Flannery,S28:Kate Flannery,228,Pasha Pashkov,47,Actor/Actress,0,55.0,1.451492619217796,-1.471943736076355,0.0357836514365038,0.0130158899715737,0.0116011521422346,0.0641559091498911,0.0357836514365038,-3.293824572081605,0.3772373827664773,-0.5100237961099815,0.3424564070388209,-1.351899932655925,0.1267626577716804,0,228,-1.471943736076355,-2.821131922858634,1.4484559869277942,-5.654645046417477,0.1205451093913675,28,Kate Flannery,Actor/Actress,55.0,Kate Flannery
28,27,1,-1.2900651749527905,28-1,5,12,S28:Kel Mitchell,S28:Kel Mitchell,229,Witney Carson,58,Actor/Actress,0,41.0,0.3655652585804325,-1.30619215965271,0.054865468321136,0.0207397661249919,0.0221732193013984,0.1041767258471979,0.054865468321136,-2.8464431206384457,0.3999550024755131,-0.0706057771235055,0.3367235019404045,-0.7234754427678916,0.7093960301940391,0,229,-1.30619215965271,-2.3817139038721575,1.4468785155711874,-5.246398907010509,0.5464500840419588,28,Kel Mitchell,Actor/Actress,41.0,Kel Mitchell
28,27,1,-1.2900651749527905,28-1,6,12,S28:Lamar Odom,S28:Lamar Odom,230,Peta Murgatroyd,48,Athlete,1,39.0,0.21043277848938058,-2.1349494457244873,0.0112529192967595,0.004652218564484,0.0035231834218569,0.0219056933016438,0.0112529192967595,-4.475810978531759,0.4181284240160092,-1.6780035256317714,0.3595929469917537,-2.531545899272407,-0.9690100398033809,0,230,-2.1349494457244873,-3.9891116523804233,1.459335239508457,-6.9175074322168335,-1.0393132932928104,28,Lamar Odom,Athlete,39.0,Lamar Odom
28,27,1,-1.2900651749527905,28-1,7,12,S28:Lauren Alaina,S28:Lauren Alaina,231,Gleb Savchenko,28,Singer/Rapper,5,24.0,-0.9530608221935088,-0.8089377880096436,0.1452817443033218,0.0529436415623352,0.0696296614748977,0.2902542631339962,0.1452817443033218,-1.7720969678563057,0.42636326966809956,0.9110335056656682,0.3690827309646641,0.293702804643466,1.838011996777493,0,231,-0.8089377880096436,-1.4000746210829838,1.418812222791108,-4.213084656663303,1.3803318344846127,28,Lauren Alaina,Singer/Rapper,24.0,Lauren Alaina
28,27,1,-1.2900651749527905,28-1,8,12,S28:Mary Wilson,S28:Mary Wilson,232,Brandon Armstrong,9,Singer/Rapper,5,75.0,3.002817420128315,-1.1404407024383545,0.0643482411178645,0.023424644429363,0.0185070247515691,0.112434440384301,0.0643482411178645,-2.676933754159685,0.38906493257639657,0.0714049559355994,0.3779009633248785,-0.9189132953661088,0.7361537098449769,0,232,-1.1404407024383545,-2.239703170813053,1.4456978778892262,-5.054099899389271,0.6737436675251421,28,Mary Wilson,Singer/Rapper,75.0,Mary Wilson
28,27,1,-1.2900651749527905,28-1,9,12,S28:Ray Lewis,S28:Ray Lewis,233,Cheryl Burke,14,Athlete,1,44.0,0.5982639787170104,-1.471943736076355,0.0353034427446162,0.0129452837581995,0.0103637284626382,0.0641334867345831,0.0353034427446162,-3.307833116089908,0.3801051786759369,-0.5297334610049584,0.3623444041031688,-1.39903096901643,0.1344921800277276,0,233,-1.471943736076355,-2.8408415877536104,1.4413232992703164,-5.654449509638459,0.0352782076762659,28,Ray Lewis,Athlete,44.0,Ray Lewis
28,27,1,-1.2900651749527905,28-1,10,12,S28:Sailor Brinkley-Cook,S28:Sailor Brinkley-Cook,234,Valentin Chmerkovskiy,57,Model,3,21.0,-1.1857595423300868,-0.974689245223999,0.0876511706821398,0.0301724568632597,0.0285307935386908,0.1491710407055285,0.0876511706821398,-2.3426574376255194,0.3773045434719808,0.3899689840883114,0.35951727826085,-0.4541898599574067,1.0425274050353588,0,234,-0.974689245223999,-1.9211391426603404,1.4344310950001424,-4.829423337916391,0.9711439742690444,28,Sailor Brinkley-Cook,Model,21.0,Sailor Brinkley-Cook
28,27,1,-1.2900651749527905,28-1,11,12,S28:Sean Spicer,S28:Sean Spicer,235,Lindsay Arnold,42,Other,4,48.0,0.9085289388991142,-1.9691981077194216,0.0179181640060194,0.00769191997678,0.007658497762545,0.0371555923200629,0.0179181640060194,-4.003859693648289,0.4371128474892898,-1.1995061387993655,0.3497136168733385,-1.8227188103858163,-0.3721875362068687,0,235,-1.9691981077194216,-3.5106142655480177,1.4479187325123173,-6.3734970078020865,-0.5996086166400719,28,Sean Spicer,Politician,48.0,Sean Spicer
