event_id,season,season_id,week,contestant_key,celeb_id,pro_id,industry_id,age_z,week_z,eliminated_flag,L_logit,U_logit,mu_mean,mu_sd,y_latent_mean,y_latent_sd,share_latent_mean
29-11,29,28,11,S29:Justina Machado,244,50,0,0.9085289388991142,2.349592387184519,0,-1.8706465166245267,-0.1125204607131605,-1.8506534728228303,0.26349854631617164,-1.29306932135942,0.08064224824895941,0.21533374943977351
29-11,29,28,11,S29:Kaitlyn Bristowe,245,7,7,-0.0998321816927232,2.349592387184519,0,-1.9002210882550674,-0.12128692509587546,-1.469745615379809,0.27201776217049983,-1.18338989023546,0.09863813587522827,0.23444323247073712
29-11,29,28,11,S29:Nelly,247,17,5,0.6758302187625363,2.349592387184519,0,-2.417659652866641,-0.776645435960975,-2.578792362522645,0.2713712860642694,-1.9010070426011596,0.07229658429912822,0.12999453947029108
29-11,29,28,11,S29:Nev Schulman,248,32,4,-0.0998321816927232,2.349592387184519,0,-2.0177045926568637,-0.20299084395202538,-1.3456527988786373,0.25237092698750413,-1.2035150350757882,0.09864738819081385,0.2308505015977166
30-1,30,29,1,S30:Amanda Kloots,261,0,7,0.2104327784893805,-1.2900651749527905,0,-2.6439412710534302,-1.0122387027757096,-2.2031118875627724,0.26687439425160847,-1.9519130323968323,0.08682941522087984,0.12434491125965817
30-1,30,29,1,S30:Brian Austin Green,262,51,0,0.9085289388991142,-1.2900651749527905,0,-4.3024046392308115,-2.5521212111248817,-4.0433453088993465,0.41818723668505664,-3.643455326741039,0.13764356694850335,0.025494800458665014
30-1,30,29,1,S30:Christine Chiu,263,47,7,0.1328665384438546,-1.2900651749527905,0,-4.16949304081455,-2.3081604427301325,-3.583858110085761,0.48482760835678407,-3.3727193036131045,0.18541927880531453,0.0331590185709028
30-1,30,29,1,S30:Cody Rigsby,264,14,4,-0.1773984217382492,-1.2900651749527905,0,-3.6409187332744657,-2.1099320661007344,-3.0919054321978416,0.2836903780034467,-2.9401123927218182,0.08353168831251888,0.05020591344094189
30-1,30,29,1,S30:Iman Shumpert,265,17,1,-0.4100971418748271,-1.2900651749527905,0,-4.536942140642123,-2.981147369278395,-3.019859411688911,0.26866769246746997,-3.541037947128852,0.07282791567963759,0.028166861816278185
30-1,30,29,1,S30:Jimmie Allen,266,23,5,-0.0222659416471973,-1.2900651749527905,0,-4.710342660113485,-3.0505765481345293,-3.379461920418332,0.30940514029941263,-3.713197020404329,0.09857207744972606,0.023818242429038034
30-1,30,29,1,S30:JoJo Siwa,267,32,6,-1.4184582624666646,-1.2900651749527905,0,-2.327481383512232,-0.7138124984093065,-1.8004382393312508,0.2711789412779176,-1.6119254907066496,0.0867166205254037,0.1663214561084777
30-1,30,29,1,S30:Kenya Moore,268,9,7,1.063661418990166,-1.2900651749527905,0,-3.524065340476834,-1.938163919981348,-3.578558108384882,0.3310988252841228,-2.9828241962226096,0.087478460452212,0.04820787817421021
30-1,30,29,1,S30:Martin Kove,269,11,0,3.002817420128315,-1.2900651749527905,0,-7.634963694192462,-5.436324108095148,-6.035217347759254,0.5985856924472902,-6.30038409232666,0.27527143698392587,0.0018322363495756411
30-1,30,29,1,S30:Matt James,270,42,1,-0.565229621965879,-1.2900651749527905,0,-4.280119194190205,-2.591300195359871,-3.7944316581578863,0.39746647808061625,-3.558095445842411,0.13309573609338274,0.027703677623451613
30-1,30,29,1,S30:Melanie C,271,28,5,0.8309626988535883,-1.2900651749527905,0,-3.5434415303840203,-1.6862342014419354,-2.9791658031847787,0.40703679771031875,-2.7579375207399677,0.15763903857870576,0.05963993101972923
30-1,30,29,1,S30:Melora Hardin,272,7,0,1.37392637917227,-1.2900651749527905,0,-3.4833827826926034,-1.924441686184418,-2.80998535337601,0.2688551396089933,-2.7364483954994,0.08318694119001073,0.060856572036006265
30-1,30,29,1,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,-1.2900651749527905,0,-4.129796851675578,-2.5091637421326394,-3.5171767747464457,0.3352415381605819,-3.38405863244681,0.10913288450510517,0.03279740352322763
30-1,30,29,1,S30:Olivia Jade,274,57,6,-1.1857595423300868,-1.2900651749527905,0,-3.8384941163674196,-2.238575379646159,-2.66913650543376,0.29486342076655314,-2.920775284912082,0.09189384578155464,0.0511360700906469
30-1,30,29,1,S30:Suni Lee,275,50,1,-1.4184582624666646,-1.2900651749527905,0,-2.821633081711105,-1.2584182027089206,-2.7212920240397516,0.27943899785857007,-2.2436257148696352,0.07760062837271359,0.0959007176433421
30-2,30,29,2,S30:Amanda Kloots,261,0,7,0.2104327784893805,-0.9260994187390597,0,-1.9028098368372663,-0.23837349541755024,-2.1303830710668814,0.2666551971663281,-1.4012823390657123,0.06967439763083248,0.1976127024475285
30-2,30,29,2,S30:Brian Austin Green,262,51,0,0.9085289388991142,-0.9260994187390597,0,-5.219311738832966,-3.339408206911712,-3.9706164924034577,0.4184891007962599,-4.155416733444776,0.16542638804789012,0.015437211708080007
30-2,30,29,2,S30:Christine Chiu,263,47,7,0.1328665384438546,-0.9260994187390597,0,-5.124350718092714,-3.101725584502933,-3.5111292935898697,0.484406655471767,-3.8558097857439226,0.1941199185554336,0.020718141549139906
30-2,30,29,2,S30:Cody Rigsby,264,14,4,-0.1773984217382492,-0.9260994187390597,0,-4.236852440916817,-2.648497620243847,-3.0191766157019515,0.2829275258262492,-3.3094479604894658,0.08616510795021282,0.03524848706317245
30-2,30,29,2,S30:Iman Shumpert,265,17,1,-0.4100971418748271,-0.9260994187390597,0,-3.9395131953923053,-2.373755857262969,-2.9471305951930207,0.26793096224689295,-3.0912106858377264,0.08295515269451663,0.043471264971062504
30-2,30,29,2,S30:Jimmie Allen,266,23,5,-0.0222659416471973,-0.9260994187390597,0,-3.779167381946091,-2.1491511499531186,-3.306733103922439,0.3090060358593582,-3.076561616235862,0.09956226942511494,0.044084485547271256
30-2,30,29,2,S30:JoJo Siwa,267,32,6,-1.4184582624666646,-0.9260994187390597,0,-2.3058791775180767,-0.6681080907886169,-1.7277094228353584,0.2702043693492782,-1.5676345007672936,0.08907708122808769,0.1725538738682841
30-2,30,29,2,S30:Kenya Moore,268,9,7,1.063661418990166,-0.9260994187390597,0,-4.735887424990869,-3.0388021165160994,-3.505829291888991,0.33108239701113046,-3.7546834424312396,0.11291625080436068,0.022872463951885212
30-2,30,29,2,S30:Martin Kove,269,11,0,3.002817420128315,-0.9260994187390597,1,-7.632243800698127,-5.3793470115498785,-5.9624885312633715,0.5987506557113463,-6.243402294876517,0.28119303232847775,0.0019394639819385344
30-2,30,29,2,S30:Matt James,270,42,1,-0.565229621965879,-0.9260994187390597,0,-5.4559423074388365,-3.628144129294624,-3.7217028416619944,0.397399610179535,-4.241633032000543,0.12869840319871023,0.014180115033779818
30-2,30,29,2,S30:Melanie C,271,28,5,0.8309626988535883,-0.9260994187390597,0,-3.2394992689536237,-1.3290718746550731,-2.906436986688883,0.4061841346041526,-2.533107117649484,0.15252832414242967,0.07356959365449403
30-2,30,29,2,S30:Melora Hardin,272,7,0,1.37392637917227,-0.9260994187390597,0,-3.790676146282329,-2.144419801025151,-2.737256536880116,0.26845388179810364,-2.889380801408708,0.09016682582079076,0.05268101143064394
30-2,30,29,2,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,-0.9260994187390597,0,-4.161006709726704,-2.458479530471163,-3.444447958250554,0.3344762381228438,-3.3575503495156185,0.1185220468640601,0.033648786520743136
30-2,30,29,2,S30:Olivia Jade,274,57,6,-1.1857595423300868,-0.9260994187390597,0,-3.833277514146149,-2.1831864489718433,-2.59640768893787,0.2942388053094791,-2.87064745729116,0.09545136006740737,0.05362378516893592
30-2,30,29,2,S30:Suni Lee,275,50,1,-1.4184582624666646,-0.9260994187390597,0,-3.45212124036136,-1.8314440264201415,-2.648563207543859,0.2796551686848766,-2.6442052852557176,0.09267487558579186,0.06634706309814242
30-3,30,29,3,S30:Amanda Kloots,261,0,7,0.2104327784893805,-0.5621336625253286,0,-2.6151915716421423,-0.9661503713011631,-2.0576542545709886,0.2666213706544403,-1.8809785733736626,0.08980721105434725,0.13227651301771368
30-3,30,29,3,S30:Brian Austin Green,262,51,0,0.9085289388991142,-0.5621336625253286,0,-4.566550733487561,-2.8183275818155105,-3.8978876759075596,0.41890881977994854,-3.7666575883634894,0.1503905806297584,0.02260637340687474
30-3,30,29,3,S30:Christine Chiu,263,47,7,0.1328665384438546,-0.5621336625253286,1,-4.113529178951631,-2.274674582103269,-3.4384004770939747,0.4840875077410245,-3.2878028639879577,0.18461813552045608,0.03599200131168565
30-3,30,29,3,S30:Cody Rigsby,264,14,4,-0.1773984217382492,-0.5621336625253286,0,-4.206594480808193,-2.6737405122134574,-2.9464477992060583,0.2823378267497573,-3.294522453090347,0.07997529080069736,0.03575958012054339
30-3,30,29,3,S30:Iman Shumpert,265,17,1,-0.4100971418748271,-0.5621336625253286,0,-3.892300931339171,-2.369667936785509,-2.8744017786971243,0.26737722664895297,-3.054701230757171,0.07861536517214425,0.045014941330566625
30-3,30,29,3,S30:Jimmie Allen,266,23,5,-0.0222659416471973,-0.5621336625253286,0,-4.061533504476647,-2.4540986370925393,-3.234004287426549,0.3087666251338043,-3.250059522723157,0.10022169153613769,0.03732474853785315
30-3,30,29,3,S30:JoJo Siwa,267,32,6,-1.4184582624666646,-0.5621336625253286,0,-2.618363751618767,-1.0370773643305486,-1.6549806063394654,0.2694098986367402,-1.7730161185561688,0.0848099430604868,0.1451676460113688
30-3,30,29,3,S30:Kenya Moore,268,9,7,1.063661418990166,-0.5621336625253286,0,-3.78290996846423,-2.1961119305284007,-3.4331004753930996,0.3312153142020068,-3.127331994120513,0.09990545788088179,0.041993810753835764
30-3,30,29,3,S30:Matt James,270,42,1,-0.565229621965879,-0.5621336625253286,0,-4.225236496394994,-2.5633700195600877,-3.648974025166104,0.3974571780570481,-3.47954069223837,0.13193339430513643,0.029899999603552725
30-3,30,29,3,S30:Melanie C,271,28,5,0.8309626988535883,-0.5621336625253286,0,-3.810366538720511,-1.9549870848352575,-2.833708170192989,0.40545167031739593,-2.862901838710347,0.16251908636820744,0.054018223732933204
30-3,30,29,3,S30:Melora Hardin,272,7,0,1.37392637917227,-0.5621336625253286,0,-3.1110783839805736,-1.5716558668083889,-2.6645277203842266,0.2682364562395606,-2.438361410264066,0.07907659336322823,0.08029383348501928
30-3,30,29,3,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,-0.5621336625253286,0,-3.459357013949315,-1.889046540774045,-3.3717191417546606,0.3338573468931522,-2.882105897808162,0.09267255887201105,0.053045254464855994
30-3,30,29,3,S30:Olivia Jade,274,57,6,-1.1857595423300868,-0.5621336625253286,0,-2.857205396265012,-1.2709156616397705,-2.523678872441981,0.29378124759578195,-2.207509119023695,0.08833465086054659,0.09907819152430299
30-3,30,29,3,S30:Suni Lee,275,50,1,-1.4184582624666646,-0.5621336625253286,0,-3.7007393721355806,-2.162461296665763,-2.5758343910479686,0.28004782174714427,-2.82518171746746,0.08221097127228316,0.055978475448162535
30-4,30,29,4,S30:Amanda Kloots,261,0,7,0.2104327784893805,-0.1981679063115975,0,-2.9758787746089257,-1.3203140711661647,-1.9849254380750971,0.26677298523028914,-2.0923337469373413,0.09091892767711475,0.10984417638485562
30-4,30,29,4,S30:Brian Austin Green,262,51,0,0.9085289388991142,-0.1981679063115975,1,-5.807948243741827,-3.9240480451500863,-3.8251588594116708,0.41944603984158085,-4.4835470982498755,0.1276938737859239,0.011167169624437803
30-4,30,29,4,S30:Cody Rigsby,264,14,4,-0.1773984217382492,-0.1981679063115975,0,-4.233268989279252,-2.6828693340896446,-2.873718982710165,0.281922367332884,-3.2839445854320424,0.0794549794385535,0.03612611029648944
30-4,30,29,4,S30:Iman Shumpert,265,17,1,-0.4100971418748271,-0.1981679063115975,0,-3.480807094055088,-1.9434528153318538,-2.801672962201234,0.2670076241900476,-2.7391243257601747,0.08072303866224798,0.060703814060558386
30-4,30,29,4,S30:Jimmie Allen,266,23,5,-0.0222659416471973,-0.1981679063115975,0,-3.6301267794289207,-2.014867784918251,-3.1612754709306556,0.30868727968724585,-2.932099187610376,0.09817728775022594,0.05058940553348595
30-4,30,29,4,S30:JoJo Siwa,267,32,6,-1.4184582624666646,-0.1981679063115975,0,-2.652208790185966,-1.053670677093486,-1.5822517898435735,0.26879712609450407,-1.7660024125160867,0.08520190122116934,0.14604017272422629
30-4,30,29,4,S30:Kenya Moore,268,9,7,1.063661418990166,-0.1981679063115975,0,-4.600854306989712,-2.9287166118128365,-3.3603716588972046,0.3314973972121365,-3.6276865550088266,0.1099620504804728,0.025889517925576953
30-4,30,29,4,S30:Matt James,270,42,1,-0.565229621965879,-0.1981679063115975,1,-5.027865285074456,-3.2614658142071096,-3.5762452086702092,0.39763912766789733,-3.9405180812323093,0.1346638540836946,0.019067504742756484
30-4,30,29,4,S30:Melanie C,271,28,5,0.8309626988535883,-0.1981679063115975,0,-3.8417133971599866,-1.9674964191236022,-2.7609793536970995,0.4048400572663196,-2.846366160753641,0.16377705833122594,0.05486945923181969
30-4,30,29,4,S30:Melora Hardin,272,7,0,1.37392637917227,-0.1981679063115975,0,-2.3430902299993384,-0.7740797295901726,-2.591798903888334,0.26820331001804165,-1.8542720844269862,0.06374633866129911,0.13537208518515148
30-4,30,29,4,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,-0.1981679063115975,0,-3.667461985066237,-2.02852744016731,-3.2989903252587673,0.33338567984460293,-2.9956443372629398,0.106064179929908,0.0476230358181089
30-4,30,29,4,S30:Olivia Jade,274,57,6,-1.1857595423300868,-0.1981679063115975,0,-2.877263541696705,-1.3117070750168427,-2.450950055946086,0.2934915289631158,-2.2042057179663797,0.0883473260199081,0.09937344950278405
30-4,30,29,4,S30:Suni Lee,275,50,1,-1.4184582624666646,-0.1981679063115975,0,-3.121250384139561,-1.5652700308605272,-2.5031055745520763,0.28061621621649446,-2.3927065289591694,0.08641365020859458,0.08373055359966125
30-5,30,29,5,S30:Amanda Kloots,261,0,7,0.2104327784893805,0.1657978499021333,0,-2.1746059766274124,-0.4968049021378587,-1.912196621579205,0.26710972511852943,-1.5311400785127935,0.08626081232525384,0.17782693992712337
30-5,30,29,5,S30:Cody Rigsby,264,14,4,-0.1773984217382492,0.1657978499021333,0,-4.167844058125733,-2.544304629803123,-2.800990166214274,0.28168191854744196,-3.1773156386100747,0.08598349307124806,0.040028356190307056
30-5,30,29,5,S30:Iman Shumpert,265,17,1,-0.4100971418748271,0.1657978499021333,0,-5.332373335849071,-3.675873050649946,-2.7289441457053454,0.2668229200536012,-4.02833546038546,0.04546201817256977,0.017492505143557713
30-5,30,29,5,S30:Jimmie Allen,266,23,5,-0.0222659416471973,0.1657978499021333,0,-4.029763416819992,-2.3369023659065795,-3.088546654434761,0.3087681229176572,-3.1499394569686805,0.10868643078589875,0.04109366383079572
30-5,30,29,5,S30:JoJo Siwa,267,32,6,-1.4184582624666646,0.1657978499021333,0,-1.8260291910551911,-0.17665914289865658,-1.5095229733476818,0.2683672963590372,-1.1702951300494329,0.08470550762335032,0.23680164227242603
30-5,30,29,5,S30:Kenya Moore,268,9,7,1.063661418990166,0.1657978499021333,0,-3.4382642510486012,-1.7609814681032816,-3.2876428424013144,0.3319282657444169,-2.827417862786505,0.10115479384023131,0.05586042386650344
30-5,30,29,5,S30:Melanie C,271,28,5,0.8309626988535883,0.1657978499021333,1,-3.7690167190661747,-1.8471537201866874,-2.6882505372012084,0.404349843844184,-2.7575926512154814,0.17016265420405216,0.059659275278156475
30-5,30,29,5,S30:Melora Hardin,272,7,0,1.37392637917227,0.1657978499021333,0,-3.398723618400507,-1.7614129335575432,-2.5190700873924405,0.2683545114181955,-2.5591928504189423,0.09038500612038217,0.07181132379077385
30-5,30,29,5,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,0.1657978499021333,0,-4.695021122878365,-2.9192994854716567,-3.2262615087628768,0.3330618624543351,-3.594606582861729,0.11406851210224013,0.02673698404690715
30-5,30,29,5,S30:Olivia Jade,274,57,6,-1.1857595423300868,0.1657978499021333,0,-3.4288774226523886,-1.7678726253904087,-2.378221239450195,0.293370146661976,-2.5231605718788015,0.09938235847616074,0.07425040350278622
30-5,30,29,5,S30:Suni Lee,275,50,1,-1.4184582624666646,0.1657978499021333,0,-3.3502706095040704,-1.724499945665547,-2.4303767580561844,0.2813592870107417,-2.5021132960544668,0.09336822987357943,0.07571016284206171
30-6,30,29,6,S30:Amanda Kloots,261,0,7,0.2104327784893805,0.5297636061158644,0,-2.8839688780339436,-1.2126582221896294,-1.839467805083313,0.2676308915321643,-1.9759777988869107,0.09206280532478188,0.12174826034111809
30-6,30,29,6,S30:Cody Rigsby,264,14,4,-0.1773984217382492,0.5297636061158644,0,-3.2315607846129746,-1.646585569824547,-2.728261349718383,0.2816169286739463,-2.530421322112615,0.08696837273030998,0.07375285949752657
30-6,30,29,6,S30:Iman Shumpert,265,17,1,-0.4100971418748271,0.5297636061158644,0,-1.8643689156993792,-0.29102251721700556,-2.6562153292094526,0.2668234982182709,-1.4876584195317493,0.04753770905518055,0.18427344598323683
30-6,30,29,6,S30:Jimmie Allen,266,23,5,-0.0222659416471973,0.5297636061158644,0,-3.0730011162475583,-1.4074110328685783,-3.015817837938873,0.30900902909893,-2.4922972661323977,0.0909706656543868,0.07639993756411453
30-6,30,29,6,S30:JoJo Siwa,267,32,6,-1.4184582624666646,0.5297636061158644,0,-2.2100806336175927,-0.5573370927158605,-1.4367941568517892,0.2681212892678283,-1.4019586565221622,0.09139551062814548,0.19750548618242758
30-6,30,29,6,S30:Kenya Moore,268,9,7,1.063661418990166,0.5297636061158644,1,-5.02958632251252,-3.1641922997440943,-3.2149140259054243,0.33250734140310395,-3.7636891511376067,0.10888947732246432,0.022672055023021227
30-6,30,29,6,S30:Melora Hardin,272,7,0,1.37392637917227,0.5297636061158644,0,-4.352405592329467,-2.6066794449277637,-2.4463412708965486,0.2686897492230612,-3.131420791822629,0.07541541708868262,0.04182962476943051
30-6,30,29,6,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,0.5297636061158644,0,-4.414704734691296,-2.613711332968691,-3.153532692266985,0.3328863261878462,-3.376643071513624,0.12398901929036356,0.03303345470744129
30-6,30,29,6,S30:Olivia Jade,274,57,6,-1.1857595423300868,0.5297636061158644,0,-3.75956878526754,-2.0617523459048535,-2.3054924229543037,0.29341730960701634,-2.7030727474945624,0.09419030827288212,0.06279228355605876
30-6,30,29,6,S30:Suni Lee,275,50,1,-1.4184582624666646,0.5297636061158644,0,-3.699627596746114,-2.007336655790878,-2.3576479415602916,0.28227565466386245,-2.6822306283306077,0.09321418947414394,0.06403006429433745
30-7,30,29,7,S30:Amanda Kloots,261,0,7,0.2104327784893805,0.8937293623295953,0,-3.989415768542112,-2.304467397855107,-1.7667389885874223,0.2683354098826585,-2.7344504024290908,0.0576894332896863,0.06097086367530112
30-7,30,29,7,S30:Cody Rigsby,264,14,4,-0.1773984217382492,0.8937293623295953,0,-3.148661520119903,-1.5059342785277228,-2.6555325332224893,0.2817275191388194,-2.436986104409287,0.0915445665656773,0.0803954539721578
30-7,30,29,7,S30:Iman Shumpert,265,17,1,-0.4100971418748271,0.8937293623295953,0,-3.7503166407856603,-2.150904313984621,-2.583486512713558,0.2670093574804626,-2.8330513036115916,0.08356707808077468,0.055564058289981164
30-7,30,29,7,S30:Jimmie Allen,266,23,5,-0.0222659416471973,0.8937293623295953,0,-2.985865012250862,-1.2851134124691923,-2.9430890214429812,0.3094096243564862,-2.405363227846585,0.09272980818308876,0.08276463677144304
30-7,30,29,7,S30:JoJo Siwa,267,32,6,-1.4184582624666646,0.8937293623295953,0,-2.4453663444507363,-0.7822371045652406,-1.3640653403558973,0.2680596109215526,-1.5281929743438352,0.09087672783844476,0.1782582290628587
30-7,30,29,7,S30:Melora Hardin,272,7,0,1.37392637917227,0.8937293623295953,0,-2.9808491447816894,-1.3323494724334504,-2.373612454400657,0.2692083359069576,-2.229803523599044,0.0901958883538169,0.0971058659500931
30-7,30,29,7,"S30:Mike ""The Miz"" Mizanin",273,58,1,0.2879990185349065,0.8937293623295953,1,-4.876709871634753,-3.0591840107615025,-3.0808038757710907,0.3328593056372627,-3.6456283817928554,0.10350912705628602,0.02544086694006871
30-7,30,29,7,S30:Olivia Jade,274,57,6,-1.1857595423300868,0.8937293623295953,0,-1.5668918837092176,0.07283749285572981,-2.232763606458411,0.2936329365836856,-1.1638082095751405,0.05827063957153571,0.23797600243506056
30-7,30,29,7,S30:Suni Lee,275,50,1,-1.4184582624666646,0.8937293623295953,0,-4.2094048559261426,-2.489018514694286,-2.284919125064399,0.2833636379104063,-3.0011314414590347,0.0752990735510476,0.047374784597692614
30-8,30,29,8,S30:Amanda Kloots,261,0,7,0.2104327784893805,1.2576951185433265,0,-2.0722058285476157,-0.37333400912225667,-1.6940101720915286,0.26922184074973604,-1.3874544977394465,0.09120229640184795,0.1998144427432137
30-8,30,29,8,S30:Cody Rigsby,264,14,4,-0.1773984217382492,1.2576951185433265,0,-3.149616564303572,-1.5512098578692521,-2.5828037167265965,0.2820134833827446,-2.4250542325424673,0.08905769150872397,0.08128202969232587
30-8,30,29,8,S30:Iman Shumpert,265,17,1,-0.4100971418748271,1.2576951185433265,0,-4.0739937879760335,-2.4743426873226806,-2.510757696217667,0.26738011146682533,-3.039522543643191,0.0747199933246521,0.045671976706118056
30-8,30,29,8,S30:Jimmie Allen,266,23,5,-0.0222659416471973,1.2576951185433265,1,-5.484196808696994,-3.5723631373227387,-2.8703602049470907,0.30996928955844816,-3.9748459441558377,0.06369806217936995,0.018435927595659433
30-8,30,29,8,S30:JoJo Siwa,267,32,6,-1.4184582624666646,1.2576951185433265,0,-2.4711485779813125,-0.7663759206333592,-1.2913365238600052,0.2681823884996449,-1.5024714111116235,0.09337454513042667,0.18205721086793863
30-8,30,29,8,S30:Melora Hardin,272,7,0,1.37392637917227,1.2576951185433265,0,-2.3078367954802212,-0.6581211623202725,-2.3008836379047626,0.26990921464674683,-1.7445567974227305,0.07594704628006162,0.14873506103075027
30-8,30,29,8,S30:Olivia Jade,274,57,6,-1.1857595423300868,1.2576951185433265,1,-4.272315624247761,-2.539291676491474,-2.160034789962517,0.2940166569459734,-3.0082586482281535,0.07193728278283362,0.047054166459225825
30-8,30,29,8,S30:Suni Lee,275,50,1,-1.4184582624666646,1.2576951185433265,0,-2.2776624707229005,-0.6253072204568821,-2.2121903085685086,0.28462126872199156,-1.6971525093189768,0.08348751215792145,0.15483752975316706
30-9,30,29,9,S30:Amanda Kloots,261,0,7,0.2104327784893805,1.6216608747570571,0,-2.0165315172915257,-0.3179820445191322,-1.6212813555956365,0.27028839435248925,-1.3261122576183448,0.09189377097555451,0.20980317053582168
30-9,30,29,9,S30:Cody Rigsby,264,14,4,-0.1773984217382492,1.6216608747570571,0,-3.1402069407616624,-1.4866981803207542,-2.510074900230707,0.2824742887846857,-2.3802917744669467,0.0946732180986336,0.08468794583015431
30-9,30,29,9,S30:Iman Shumpert,265,17,1,-0.4100971418748271,1.6216608747570571,0,-2.4588874295496783,-0.8455657948279864,-2.438028879721773,0.2679349926364281,-1.8961634388748858,0.07430864068284876,0.13054331389820079
30-9,30,29,9,S30:JoJo Siwa,267,32,6,-1.4184582624666646,1.6216608747570571,0,-1.8718867853228816,-0.17266665353876243,-1.2186077073641133,0.26848936895252196,-1.0923650807192653,0.09479026496993354,0.25117317994965366
30-9,30,29,9,S30:Melora Hardin,272,7,0,1.37392637917227,1.6216608747570571,1,-3.459832761023232,-1.7130714127280775,-2.228154821408872,0.2707909699857853,-2.4540972149001483,0.09777239615348508,0.07913944359841335
30-9,30,29,9,S30:Suni Lee,275,50,1,-1.4184582624666646,1.6216608747570571,1,-2.9117072454479995,-1.218395945504679,-2.1394614920726163,0.2860463094906156,-2.091695292046094,0.10164448396551631,0.10990661905600833
30-10,30,29,10,S30:Amanda Kloots,261,0,7,0.2104327784893805,1.985626630970788,0,-2.326878051516569,-0.5137362513176847,-1.548552539099746,0.27153294818825535,-1.471108120598642,0.10757670109989587,0.18677424352254188
30-10,30,29,10,S30:Cody Rigsby,264,14,4,-0.1773984217382492,1.985626630970788,0,-2.394499572731016,-0.6651138879572057,-2.4373460837348153,0.28310908159991444,-1.8373416171742603,0.08171398411697814,0.13736599828283141
30-10,30,29,10,S30:Iman Shumpert,265,17,1,-0.4100971418748271,1.985626630970788,0,-1.57526838453547,0.08584400690370243,-2.3653000632258836,0.26867286017635345,-1.195731999100705,0.04944453948829769,0.23223534013012606
30-10,30,29,10,S30:JoJo Siwa,267,32,6,-1.4184582624666646,1.985626630970788,0,-1.9593769085475221,-0.1991574846092903,-1.1458788908682214,0.2689799216017076,-1.1046359797811618,0.10152265020213226,0.24887225961622392
31-1,31,30,1,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,-1.2900651749527905,0,-1.5897260256165653,0.23274576865189942,-1.539535949792322,0.2850768835262809,-0.9962526919395909,0.09042500581418518,0.269678824468057
31-1,31,30,1,S31:Cheryl Ladd,277,43,0,2.6925524599462114,-1.2900651749527905,0,-5.8248952883999685,-3.815731131392864,-5.0524882298600495,0.49359353081631585,-4.922489514525714,0.21367370440407318,0.0072283526479730124
31-1,31,30,1,S31:Daniel Durant,278,11,0,-0.3325309018293012,-1.2900651749527905,0,-3.600122409370906,-1.8582791255393385,-3.355050883144506,0.2932669756151114,-2.952373386672194,0.09780745954695612,0.04962445847841421
31-1,31,30,1,S31:Gabby Windey,279,57,7,-0.4100971418748271,-1.2900651749527905,0,-3.1195745021049657,-1.4263306756585772,-2.167556459881619,0.2636446183459867,-2.235466718826171,0.09327995598310607,0.09661046950585453
31-1,31,30,1,S31:Heidi D'Amelio,280,7,6,1.063661418990166,-1.2900651749527905,0,-4.821954354422914,-2.9203104583767696,-3.401586224985757,0.3238253217249971,-3.6776796673231393,0.12695422714825988,0.02465817123535177
31-1,31,30,1,S31:Jason Lewis,281,48,0,1.141227659035692,-1.2900651749527905,1,-7.091208365837171,-4.733959910783399,-4.832273527058848,0.7132638361999224,-5.415505895282879,0.2858703547361489,0.00442739845475318
31-1,31,30,1,S31:Jessie James Decker,282,0,5,-0.1773984217382492,-1.2900651749527905,0,-6.159889100056595,-4.118444818465544,-4.114654748084335,0.3702811679039768,-4.713129043221493,0.12672500695833358,0.008896782024355959
31-1,31,30,1,S31:Jordin Sparks,283,9,5,-0.3325309018293012,-1.2900651749527905,0,-4.182590506168475,-2.2675640363377285,-3.3726425495608905,0.33030105176102836,-3.2879778139858202,0.13996554407324227,0.03598593163832748
31-1,31,30,1,S31:Joseph Baena,284,17,0,-0.9530608221935088,-1.2900651749527905,0,-5.150450629043921,-3.266694613040569,-3.9477884120835127,0.40164042045049925,-4.102720812307451,0.16095730288115437,0.016258923819330418
31-1,31,30,1,S31:Sam Champion,285,14,4,1.9168900594909517,-1.2900651749527905,0,-6.159661892187987,-4.1550261618153135,-4.779444339161127,0.42731726366520256,-4.99186659885944,0.18189090384389403,0.0067471397578998315
31-1,31,30,1,S31:Selma Blair,286,50,0,1.063661418990166,-1.2900651749527905,0,-3.630314176753793,-1.6972488504360308,-3.294639033799177,0.39072031854564654,-2.9213595380377817,0.14709120819272223,0.051107728877287956
31-1,31,30,1,S31:Shangela,287,28,7,0.2879990185349065,-1.2900651749527905,0,-3.0415996687718314,-1.3503255590975416,-2.7079263559203763,0.2783296347914189,-2.372647610180242,0.09135044684800474,0.08528237433241248
31-1,31,30,1,S31:Teresa Giudice,288,47,7,1.063661418990166,-1.2900651749527905,0,-6.317970048375428,-4.142421065964332,-4.773021821953913,0.6048922535671658,-5.017713269243498,0.27467427987252185,0.006576115205089856
