event_id,season,week,slot,contestant_id,pi_mean,pi_sd,pi_hdi_low,pi_hdi_high,pi_hdi_width,pi_q025,pi_q975
25-7,25,7,5,S25:Terrell Owens,0.11734893123500015,0.13662115014679876,8.274660371822854e-06,0.3580949147558569,0.3580866400954851,0.0013655578547991077,0.5418143834373647
25-7,25,7,6,S25:Vanessa Lachey,0.11916209228417142,0.13658519049010776,6.021545468541748e-08,0.36649366352113233,0.36649360330567765,0.0010092718028616814,0.5064732744360353
25-7,25,7,7,S25:Victoria Arlen,0.12090502784735742,0.13805890937084073,5.746113507277719e-08,0.3589329978088905,0.3589329403477554,0.0013939246027747407,0.5351441130734357
25-8,25,8,0,S25:Drew Scott,0.17189589952235262,0.1793673046955816,6.505058656668475e-06,0.5242514607404871,0.5242449556818305,0.0015903630555214499,0.7147476170563244
25-8,25,8,1,S25:Frankie Muniz,0.1696984002528572,0.17498847994062156,2.656078581343484e-06,0.5143675067122379,0.5143648506336566,0.0015812506396788246,0.6795776543919319
25-8,25,8,2,S25:Jordan Fisher,0.17053088858134577,0.18069876260905382,4.065562508849336e-06,0.5216761990997841,0.5216721335372753,0.0018897643499158423,0.7151232581425312
25-8,25,8,3,S25:Lindsey Stirling,0.17299385303363304,0.184082865318897,8.667102479321012e-08,0.5374567665357941,0.5374566798647693,0.0016094470364926925,0.7471177740577539
25-8,25,8,4,S25:Terrell Owens,0.14758715327026342,0.15615861501145706,1.9444678502834164e-05,0.43903288664302237,0.4390134419645195,0.0019125413748405774,0.5887320888981616
25-8,25,8,5,S25:Victoria Arlen,0.16729380533954794,0.17839974811772097,2.5649519562711067e-06,0.5197946212929361,0.5197920563409798,0.001535639531203303,0.7301730144321184
25-9,25,9,0,S25:Drew Scott,0.201974317846522,0.19946472702083376,1.671800881553423e-06,0.604081105644649,0.6040794338437675,0.0020480481090020554,0.7849746747618547
25-9,25,9,1,S25:Frankie Muniz,0.20436472822793714,0.19817992075687332,1.0575075304747025e-05,0.6032529115241876,0.6032423364488828,0.002011616720412584,0.7597656428323886
25-9,25,9,2,S25:Jordan Fisher,0.19991898371281225,0.19370393141986672,6.3803086065993925e-06,0.587759374853676,0.5877529945450695,0.0022697062691701105,0.7407001262120733
25-9,25,9,3,S25:Lindsey Stirling,0.20960620836498794,0.20750062750985965,8.657817149900865e-07,0.6421872525018052,0.6421863867200902,0.0019340881377147227,0.7931602165364541
25-9,25,9,4,S25:Victoria Arlen,0.18413576184774066,0.18649389270354058,1.1036681818592417e-06,0.5428525266657231,0.5428514229975413,0.0019553698707065383,0.7390872327715463
25-10,25,10,0,S25:Drew Scott,0.24959751198073762,0.22682742770651018,5.769210692287639e-06,0.714121537497906,0.7141157682872137,0.002451837165274295,0.8798950257711482
25-10,25,10,1,S25:Frankie Muniz,0.24624224897553684,0.2173040194319888,1.2953267785460064e-05,0.6658633343991028,0.6658503811313173,0.002662569437886385,0.8170427670936963
25-10,25,10,2,S25:Jordan Fisher,0.24851215108061805,0.22499279949563364,4.138927654337524e-06,0.7080737829691699,0.7080696440415155,0.0028309781466300987,0.8661074473913029
25-10,25,10,3,S25:Lindsey Stirling,0.25564808796310745,0.2292934218688455,9.317948730493927e-08,0.729682688069172,0.7296825948896847,0.003208800789569323,0.8768564585255725
26-1,26,1,0,S26:Adam Rippon,0.10894345494245462,0.14245982755342068,1.0907135948813528e-06,0.3466533372355289,0.346652246521934,0.0008094611963520034,0.5663125676794114
26-1,26,1,1,S26:Arike Ogunbowale,0.09972869187177366,0.12680694760086378,5.578165023615576e-07,0.30723281285667015,0.30723225504016777,0.0008128353487806564,0.49066220036687486
26-1,26,1,2,S26:Chris Mazdzer,0.09874652720843909,0.12151103792722483,5.470985139871452e-07,0.304978605453857,0.30497805835534303,0.0005488155916851944,0.4608413851468468
26-1,26,1,3,S26:Jamie Anderson,0.0891085402104982,0.10764458696870255,6.002711518338934e-07,0.25513886641332245,0.2551382661421706,0.000787018919312422,0.40224775717613553
26-1,26,1,4,S26:Jennie Finch Daigle,0.10103252946067152,0.12989716061413872,3.2849721404059455e-07,0.3113519999248038,0.31135167142758974,0.0008048796043478079,0.5075426061166929
26-1,26,1,5,S26:Johnny Damon,0.09241896479633081,0.11539344438636645,6.031488093126487e-07,0.28195878781285677,0.2819581846640475,0.0008038636458479556,0.43999350241955737
26-1,26,1,6,S26:Josh Norman,0.10292703470829467,0.1267778224442401,1.7140484253842622e-06,0.3181026897083819,0.31810097565995654,0.0008363768421531001,0.47494765676372963
26-1,26,1,7,S26:Kareem Abdul-Jabbar,0.09894188495080962,0.12426216302212274,3.250248480201324e-07,0.31072048192174,0.310720156896892,0.0006300623750962137,0.46878158201097
26-1,26,1,8,S26:Mirai Nagasu,0.10264049680398508,0.13553978215316448,3.5133099903227855e-07,0.32017982294357755,0.32017947161257854,0.0006989848883710627,0.5099159152524636
26-1,26,1,9,S26:Tonya Harding,0.10551187504674266,0.13435163777529174,1.0234289758442498e-06,0.3334959197989664,0.3334948963699906,0.0007875802859236328,0.5290529178170919
26-2,26,2,0,S26:Adam Rippon,0.13168636585652166,0.15464084474427311,6.331369159021459e-11,0.4106091488518737,0.41060914878856003,0.0012060072576517912,0.6303131277946552
26-2,26,2,1,S26:Arike Ogunbowale,0.11434986785753033,0.13475460552350582,7.459452985205972e-08,0.3304872697438853,0.3304871951493555,0.0006899253874066857,0.5215703341757486
26-2,26,2,2,S26:Chris Mazdzer,0.12388194093674025,0.14751930843002944,1.2606718146410844e-08,0.3817407687174172,0.381740756110699,0.0009205581333740983,0.5692798063927846
26-2,26,2,3,S26:Jennie Finch Daigle,0.12761690155713892,0.15439507337262806,2.4019562027495905e-06,0.4094755943932428,0.40947319243704006,0.0007519121913309798,0.6135276879844561
26-2,26,2,4,S26:Josh Norman,0.12985829933071086,0.15041486291895032,9.419124805082375e-09,0.4112139128723739,0.4112139034532491,0.0010426381597113715,0.5981094870545325
26-2,26,2,5,S26:Kareem Abdul-Jabbar,0.11595246194012733,0.13441851698229387,4.323500902461363e-06,0.34504199472533686,0.3450376712244344,0.0007881628326515405,0.5055158613078782
26-2,26,2,6,S26:Mirai Nagasu,0.12516353009360937,0.15042917654506638,8.50449774417017e-07,0.4030752302369231,0.40307437978714866,0.0008259651002953517,0.5914477512458477
26-2,26,2,7,S26:Tonya Harding,0.13149063242762132,0.15471786572756652,7.532547619700691e-07,0.417251583538161,0.41725083028339904,0.000791487571315568,0.6082668572090453
26-3,26,3,0,S26:Adam Rippon,0.17917362882573631,0.19058244422518564,3.6155614447300815e-06,0.5723984531218709,0.5723948375604262,0.0014793606612390979,0.7659892318724725
26-3,26,3,1,S26:Chris Mazdzer,0.15329329461407,0.16292333818206672,1.3085602232732267e-07,0.4585230107715657,0.45852287991554336,0.0011754660494957229,0.6330823160526358
26-3,26,3,2,S26:Jennie Finch Daigle,0.1549299544072141,0.16668742453923088,3.0780396350903017e-06,0.44476848070493086,0.4447654026652958,0.001390921375116444,0.6673587367196421
26-3,26,3,3,S26:Josh Norman,0.17763188303809255,0.1860389738673661,5.868674914713639e-06,0.5476285077809139,0.5476226391059992,0.0015614664683818583,0.7389743523534789
26-3,26,3,4,S26:Mirai Nagasu,0.1547501993816146,0.1672263624571751,2.692131991241175e-06,0.4604704401340483,0.4604677480020571,0.0013565153266260485,0.6521324258682951
26-3,26,3,5,S26:Tonya Harding,0.1802210397332725,0.19115156203567849,1.1420704649171476e-06,0.5698746289183058,0.5698734868478409,0.0016232101655030572,0.7492308731052886
26-4,26,4,0,S26:Adam Rippon,0.33264209566874264,0.2585896269370149,7.941470745455948e-06,0.8350720936238294,0.8350641521530839,0.004237101289942115,0.9377934715241338
26-4,26,4,1,S26:Josh Norman,0.3318555112328162,0.25754052783546744,2.1063854064521132e-06,0.8308605600160737,0.8308584536306672,0.0041512432101780605,0.935517555159028
26-4,26,4,2,S26:Tonya Harding,0.3355023930984413,0.26202894407836563,2.620391434502382e-05,0.8522066887381411,0.852180484823796,0.005798972797724655,0.9377599893186968
27-1,27,1,0,S27:Alexis Ren,0.08216233645659604,0.11394307285667406,5.177499980339044e-07,0.26363438590381727,0.26363386815381923,0.0005699654446063364,0.4175865434360745
27-1,27,1,1,S27:Bobby Bones,0.08177921285967164,0.11307874506788293,3.4769775662717032e-06,0.2555432627809019,0.25553978580333564,0.0007745713056639746,0.43213693930474417
27-1,27,1,2,S27:Danelle Umstead,0.07338645442382055,0.09911387796972314,4.636538124591514e-07,0.21182475175113818,0.21182428809732573,0.0006967105969321111,0.36804766199387134
27-1,27,1,3,S27:DeMarcus Ware,0.0763247993853121,0.10582853484452762,9.591000320108233e-07,0.2310285923120416,0.2310276332120096,0.0006805835049144508,0.37851020370264205
27-1,27,1,4,S27:Evanna Lynch,0.08085294125149059,0.11043403437225406,1.49055346075628e-07,0.2693486976429818,0.26934854858763574,0.0005128077011910913,0.38560181156039114
27-1,27,1,5,S27:Joe Amabile,0.07702867858911455,0.10723574192210919,4.476112967154827e-07,0.23314714847712206,0.23314670086582534,0.0005060009977049104,0.4077865461558929
27-1,27,1,6,S27:John Schneider,0.07647826088364834,0.10631806856658277,1.2841875321261407e-07,0.23470717257014923,0.234707044151396,0.0005799557968238424,0.3824443196169649
27-1,27,1,7,S27:Juan Pablo Di Pace,0.07469372421542236,0.10009039125332056,1.4527222608343481e-06,0.23318385296395325,0.2331824002416924,0.00048460241325914386,0.3715258394226099
27-1,27,1,8,S27:Mary Lou Retton,0.07606651297561297,0.1043252977350873,1.7302677683015406e-07,0.2391297725836465,0.2391295995568697,0.0005803796442551422,0.3794996967253173
27-1,27,1,9,S27:Milo Manheim,0.08196121577142912,0.11164576476785233,3.3072705815610932e-06,0.2676074813318502,0.26760417406126863,0.0006055256190130778,0.42094092854535264
27-1,27,1,10,S27:Nancy McKeon,0.07263113651656582,0.09845482318152192,2.860853425873908e-07,0.21025364703678925,0.21025336095144667,0.0005360684758262123,0.33397250190397654
27-1,27,1,11,S27:Nikki Glaser,0.07264788951536201,0.09580347204748808,1.25412184706843e-06,0.21949560520944264,0.21949435108759557,0.0006283456847522929,0.3540818650322257
27-1,27,1,12,S27:Tinashe,0.07398683715595387,0.09967882248592125,6.032982794724566e-07,0.22069615189079708,0.2206955485925176,0.000625726955547521,0.35487787206721755
27-2,27,2,0,S27:Alexis Ren,0.08919549442252671,0.12336521168219161,3.5386338851642455e-06,0.28606203503058325,0.28605849639669806,0.0005422026245518216,0.4643540672510744
27-2,27,2,1,S27:Bobby Bones,0.08716826008833604,0.11866243809622563,1.0279339924631625e-08,0.2648620728129571,0.26486206253361716,0.0008417209594846252,0.45078352517079867
27-2,27,2,2,S27:Danelle Umstead,0.07786300477554642,0.10525028794498564,2.5129867857141076e-07,0.22539416573947507,0.2253939144407965,0.0005683937327387091,0.3889684666285976
27-2,27,2,3,S27:DeMarcus Ware,0.07835662335899679,0.10214420607170609,1.0516478096184223e-06,0.23068228059245988,0.23068122894465026,0.0006301847675198538,0.37909630920737436
27-2,27,2,4,S27:Evanna Lynch,0.09081336157057117,0.12468609687238896,9.937677364903062e-08,0.2939921527613614,0.2939920533845878,0.0005422128921099371,0.4596081870438652
27-2,27,2,5,S27:Joe Amabile,0.08267322370568161,0.1104109001747424,1.068540180481936e-06,0.2566260545451383,0.2566249860049578,0.0005636667848257817,0.4171657138870024
27-2,27,2,6,S27:John Schneider,0.08187299754889617,0.11265320048753315,1.2087360801239784e-07,0.2531087065221168,0.2531085856485088,0.0005782295720003994,0.4136687560753601
27-2,27,2,7,S27:Juan Pablo Di Pace,0.08084798525515516,0.10836170923051926,2.3314348945672118e-06,0.25111407286235626,0.2511117414274617,0.0005463254539892071,0.4113916901482509
27-2,27,2,8,S27:Mary Lou Retton,0.08030285593999764,0.10340179736508098,9.481539158729875e-09,0.2430821536017632,0.24308214412022403,0.000493629253422107,0.3817493679577967
27-2,27,2,9,S27:Milo Manheim,0.086702161495544,0.11865217304851841,1.0541196061233856e-07,0.2857651936707085,0.2857650882587479,0.0007177593352156863,0.46664091947964237
27-2,27,2,10,S27:Nancy McKeon,0.08032524621002568,0.10596216149973506,9.888754920846932e-08,0.23882225396142245,0.23882215507387325,0.0006063422864551049,0.37842501034112563
27-2,27,2,11,S27:Tinashe,0.08387878562872265,0.11536075921402851,2.434366163571119e-09,0.2583867372692359,0.25838673483486974,0.0006162440777205423,0.42575510301166936
27-3,27,3,0,S27:Alexis Ren,0.09386502829919852,0.120435708062363,1.5481895019631338e-06,0.2958319186673597,0.2958303704778577,0.0007068206982739485,0.45169262064157817
27-3,27,3,1,S27:Bobby Bones,0.09940110226567671,0.1310203066716737,1.2589541378508249e-07,0.31633876296282004,0.3163386370674063,0.0007524347784915191,0.494007050101126
27-3,27,3,2,S27:DeMarcus Ware,0.08584764949389026,0.10993890405817058,4.187786193107193e-07,0.25327829119372175,0.2532778724151024,0.0006889540257195668,0.38583033827020335
27-3,27,3,3,S27:Evanna Lynch,0.0958252491217599,0.12561480708220626,1.2515229709773872e-06,0.303802043781623,0.30380079225865203,0.0007275242998210923,0.4912219759027882
27-3,27,3,4,S27:Joe Amabile,0.09104347184240975,0.12197308602991704,2.485169331727296e-06,0.28554412560878,0.2855416404394483,0.0006740143911073786,0.4761099679511681
27-3,27,3,5,S27:John Schneider,0.09065570771800299,0.11905446449206523,1.4641207632702962e-06,0.28353848562773826,0.28353702150697496,0.000622234173162999,0.43354163897823245
27-3,27,3,6,S27:Juan Pablo Di Pace,0.08627332453351493,0.10909438031849643,8.09284361768281e-07,0.2561463102169149,0.25614550093255317,0.0006739954371440037,0.3997045611613989
27-3,27,3,7,S27:Mary Lou Retton,0.08942340014718654,0.11423137148142809,1.8293810312186691e-07,0.2775376554715529,0.2775374725334498,0.000667615288621103,0.4349040772390687
27-3,27,3,8,S27:Milo Manheim,0.09507376592406594,0.12292663746280905,2.8382930355686876e-06,0.3036674690356722,0.30366463074263667,0.0008129770420044474,0.4834608458748678
27-3,27,3,9,S27:Nancy McKeon,0.0831763241064387,0.10537305081682724,6.828621325923899e-06,0.2469162536129294,0.24690942499160348,0.0006459383186374386,0.3863091751312959
27-3,27,3,10,S27:Tinashe,0.08941497654785578,0.11654354540109409,1.2639312051293533e-06,0.2706621036056429,0.27066083967443777,0.000665941121710001,0.4564077814923976
27-4,27,4,0,S27:Alexis Ren,0.10142797487501788,0.12469168541758106,6.6887063182479116e-06,0.3101750354210424,0.31016834671472415,0.0007620917262439218,0.46928149039275835
27-4,27,4,1,S27:Bobby Bones,0.10392578492308968,0.12987783978154793,1.8010885907856456e-06,0.33650156328472564,0.33649976219613487,0.0011778037283400411,0.5003305953723718
27-4,27,4,2,S27:DeMarcus Ware,0.09473516490736035,0.11651484893438877,6.15731944908988e-07,0.29729901864459124,0.2972984029126463,0.0009092415944349268,0.4382374930769815
27-4,27,4,3,S27:Evanna Lynch,0.10415950993153683,0.13272288106650332,4.4571567056813423e-07,0.3408275414471597,0.3408270957314891,0.0006874907027206327,0.5253849518365552
27-4,27,4,4,S27:Joe Amabile,0.10076248278499639,0.12958912565222558,1.1996719205779627e-06,0.3011985749117233,0.3011973752398027,0.0008286424763882049,0.5219561265815056
27-4,27,4,5,S27:John Schneider,0.09856208892055031,0.12411034753081818,4.306121536598731e-08,0.310268157756836,0.31026811469562066,0.0007956494346963673,0.4778375656088507
27-4,27,4,6,S27:Juan Pablo Di Pace,0.09878527418478532,0.1233424175725375,2.025306922791328e-06,0.3137382891763451,0.3137362638694223,0.0007991738833082375,0.47959788513443274
27-4,27,4,7,S27:Mary Lou Retton,0.09675867219110566,0.11851846755967618,1.1482919832121516e-07,0.29933274093442963,0.2993326261052313,0.0007725447359282505,0.45141122889937607
27-4,27,4,8,S27:Milo Manheim,0.1069165175992836,0.13345287689788043,1.2212756517442704e-07,0.3325911513457269,0.33259102921816175,0.0009107420054795644,0.5238485819822574
27-4,27,4,9,S27:Tinashe,0.09396652968227397,0.11516911151750953,2.3435370132126222e-07,0.284694207543198,0.2846939731894967,0.0007384159462401526,0.42702788241805983
27-5,27,5,0,S27:Alexis Ren,0.11616448866251296,0.14284785560201613,4.836338302913224e-06,0.35758564596150716,0.35758080962320427,0.0009787346836448519,0.5719105942271018
27-5,27,5,1,S27:Bobby Bones,0.11533577579673565,0.1414961615370972,2.0280263135589056e-07,0.3580731841480345,0.35807298134540316,0.0010468839548074386,0.5590319307672823
27-5,27,5,2,S27:DeMarcus Ware,0.10523779308744528,0.12792294659795658,1.9243664726753983e-06,0.3156913027615921,0.3156893783951194,0.0007964604621553783,0.4773599659294937
27-5,27,5,3,S27:Evanna Lynch,0.1139927366132332,0.13732094742103615,7.552128536036477e-08,0.3654379292369012,0.3654378537156159,0.0010443611591936701,0.5363583307869674
27-5,27,5,4,S27:Joe Amabile,0.10829659875613042,0.13344602727685884,3.817587827418631e-06,0.34785328771230795,0.34784947012448053,0.0008203006620464995,0.5324055410398917
27-5,27,5,5,S27:John Schneider,0.10974217623856802,0.13550625019233606,5.55226866877706e-07,0.3346475563907627,0.33464700116389584,0.0008495275401771739,0.5265093133324287
27-5,27,5,6,S27:Juan Pablo Di Pace,0.10757636487983524,0.1316408059695342,5.958362049289492e-09,0.33135862471478367,0.33135861875642164,0.0008449865864606703,0.4993812725827316
27-5,27,5,7,S27:Mary Lou Retton,0.10812425529208232,0.13568647214964583,3.07143534474794e-07,0.3302479972963142,0.3302476901527797,0.0008074192583624373,0.5100344136238271
27-5,27,5,8,S27:Milo Manheim,0.11552981067345693,0.14218360207370107,9.447287137897514e-07,0.36162351367211354,0.3616225689433997,0.0009136509228406209,0.5675196471003229
27-6,27,6,0,S27:Alexis Ren,0.11334121464157397,0.13748074538450697,1.1518881106024054e-06,0.3516991535599035,0.3516980016717929,0.0009505193498227047,0.5379798383656041
27-6,27,6,1,S27:Bobby Bones,0.11991393857780971,0.14585982648775575,3.860238262914392e-06,0.38304639669243296,0.38304253645417,0.001404554823862433,0.5777290510001233
27-6,27,6,2,S27:DeMarcus Ware,0.1093031856671162,0.1337065173782523,1.7120087662662328e-08,0.3460695710057086,0.34606955388562094,0.0009973431876553283,0.5110524632827168
27-6,27,6,3,S27:Evanna Lynch,0.11241930401076991,0.13319458555785219,2.9966224817117037e-06,0.3420766520958602,0.3420736554733785,0.0009849335808763133,0.5017157186069657
27-6,27,6,4,S27:Joe Amabile,0.11027941157071461,0.13470971979454732,4.69899728254692e-06,0.339602608767481,0.33959790977019844,0.0007918421715138779,0.5259279126233672
27-6,27,6,5,S27:John Schneider,0.10633954847385024,0.12951767543047132,6.392140687290006e-07,0.318455065609723,0.31845442639565424,0.0009202013332017232,0.5001237864529101
27-6,27,6,6,S27:Juan Pablo Di Pace,0.10899755415756993,0.13565219827052763,9.270326522651269e-07,0.34264091603694224,0.34263998900429,0.0007352776519181245,0.5248463877762922
27-6,27,6,7,S27:Mary Lou Retton,0.10307554186716138,0.12366542550014537,3.637294406528292e-07,0.31494355161613546,0.3149431878866948,0.0009630527615138466,0.4618486747343967
27-6,27,6,8,S27:Milo Manheim,0.11633030103343404,0.14229203210613536,1.7230532925718624e-07,0.3670646208661817,0.3670644485608524,0.0011343440404716252,0.5491978005119756
27-7,27,7,0,S27:Alexis Ren,0.12950132062411568,0.1521036116284775,4.180598705995274e-06,0.40480277747501575,0.40479859687630976,0.0011657586519407514,0.61445555993567
27-7,27,7,1,S27:Bobby Bones,0.1307717226043051,0.15257364680416402,2.5849960560957303e-06,0.4046178377268858,0.4046152527308297,0.0016833626434175132,0.6111596485744889
27-7,27,7,2,S27:DeMarcus Ware,0.11229538209513083,0.12749829456774078,1.6318572770524442e-06,0.32535957244269076,0.32535794058541373,0.0010833376685348206,0.48585300976824664
27-7,27,7,3,S27:Evanna Lynch,0.13096524201502063,0.15409297828859053,2.182262921700619e-06,0.4255475597497874,0.4255453774868657,0.001142089167459202,0.6036877831404048
27-7,27,7,4,S27:Joe Amabile,0.12491402574005292,0.14580724813898546,5.8846260219802965e-08,0.3839541940369571,0.3839541351906969,0.001014002545366193,0.5800419025217419
27-7,27,7,5,S27:John Schneider,0.11532497769101809,0.1367575803448763,8.847715117850118e-07,0.346971363048901,0.34697047827738925,0.0009452481760078566,0.5144358789133884
27-7,27,7,6,S27:Juan Pablo Di Pace,0.12568901182984335,0.14928579674134326,2.6707132381344737e-06,0.4001315316352715,0.40012886092203337,0.0010960307989612648,0.5906372122221061
27-7,27,7,7,S27:Milo Manheim,0.13053831740051342,0.15129085978094947,1.167753531781156e-06,0.40759725993382523,0.40759609218029347,0.0011986863252227355,0.6091629825092209
27-8,27,8,0,S27:Alexis Ren,0.17269377281321496,0.18091819177078464,1.7264257633774411e-06,0.5330012076954781,0.5329994812697147,0.0014818221164169248,0.7063362514899751
27-8,27,8,1,S27:Bobby Bones,0.17484600563102232,0.18368507955598995,4.438430422569351e-06,0.5539316378303407,0.5539271993999182,0.001899693961961617,0.7032245630268444
27-8,27,8,2,S27:Evanna Lynch,0.17041833307704476,0.18063456388423385,6.687527153159237e-06,0.5332975360219493,0.5332908484947961,0.001374185922209066,0.7076755056276296
27-8,27,8,3,S27:Joe Amabile,0.15328359941930228,0.1625360709001532,4.1219977092233413e-07,0.45456728536480806,0.45456687316503713,0.0011358079336020472,0.648391771885721
27-8,27,8,4,S27:Juan Pablo Di Pace,0.15047702255530815,0.15898371913004244,3.0469387380152285e-06,0.4452339141971008,0.44523086725836275,0.001404003243940726,0.6163779287978651
27-8,27,8,5,S27:Milo Manheim,0.17828126650410753,0.1902793146284547,3.602513335488145e-07,0.5740751104190169,0.5740747501676834,0.0016004410193922471,0.7552828079156361
27-9,27,9,0,S27:Alexis Ren,0.25162087104646624,0.227677541675597,4.223122944154422e-06,0.7120078602278619,0.7120036371049178,0.00289560132491136,0.8674484374950315
27-9,27,9,1,S27:Bobby Bones,0.2566402644038879,0.2284768754615242,2.1642919298112276e-07,0.7232145801318646,0.7232143637026716,0.0032472605444796424,0.8585763408951581
27-9,27,9,2,S27:Evanna Lynch,0.24286622815860243,0.21491343581415834,2.0333239055654024e-06,0.6663064286346833,0.6663043953107777,0.0022721709735304156,0.8249860013141562
27-9,27,9,3,S27:Milo Manheim,0.24887263639104346,0.22475472483951517,2.7659238751682244e-07,0.6974095357985677,0.6974092592061801,0.0032422760986008025,0.8650850805527512
28-1,28,1,0,S28:Ally Brooke,0.0912192727180914,0.12184424881587877,9.584844836800732e-07,0.2977400319276812,0.29773907344319755,0.0006246768890774928,0.45271356789935446
28-1,28,1,1,S28:Hannah Brown,0.10013679646424649,0.12662528388093475,2.312022339797963e-06,0.3203424747653303,0.3203401627429905,0.0008107907012939385,0.4886184133386209
28-1,28,1,2,S28:James Van Der Beek,0.0778180052141088,0.10370260794819693,1.7611946090610078e-06,0.24388698357432836,0.2438852223797193,0.000613581570023674,0.3612031075475478
28-1,28,1,3,S28:Karamo Brown,0.06999944972114583,0.09693242419762639,1.3485143830613375e-06,0.21016526781417458,0.21016391929979153,0.00046732732637284923,0.3393123844885639
28-1,28,1,4,S28:Kate Flannery,0.07263177013386793,0.10047994587010164,2.5562298376378802e-08,0.2138505362595705,0.21385051069727212,0.0005876492988216115,0.3597975427084747
28-1,28,1,5,S28:Kel Mitchell,0.08881741466197311,0.11809993721170822,5.158609360900693e-07,0.27471025814233796,0.2747097422814019,0.0007708520477985169,0.43673790197662943
28-1,28,1,6,S28:Lamar Odom,0.09034176673875872,0.11614514951464411,9.57382103370018e-07,0.27574887972705997,0.2757479223449566,0.0006525665363630959,0.4147899190098656
28-1,28,1,7,S28:Lauren Alaina,0.10368979137333756,0.13519586036303965,1.1670002285692722e-06,0.34085303737876865,0.3408518703785401,0.0007849502583414286,0.5282840854816042
28-1,28,1,8,S28:Mary Wilson,0.06539087965860398,0.08805738453794806,1.5094004609243065e-07,0.19191926770710893,0.19191911676706283,0.00047270925269620487,0.30759270638600145
28-1,28,1,9,S28:Ray Lewis,0.06447314476907827,0.08466136124520371,2.88439917866761e-06,0.18975325270476232,0.18975036830558364,0.00044528904728131235,0.2927885935240363
28-1,28,1,10,S28:Sailor Brinkley-Cook,0.06416106888822182,0.07930034569731295,3.3480212436320006e-08,0.18622337615569845,0.18622334267548601,0.0004424907823814145,0.2780618996296893
28-1,28,1,11,S28:Sean Spicer,0.11132063965856608,0.1421270744707174,8.804494708767949e-08,0.37099481464131095,0.37099472659636384,0.0005775462367919027,0.5605928057659931
28-2,28,2,0,S28:Ally Brooke,0.09042375129467421,0.11466826226999978,3.848763913170328e-07,0.2828217300125712,0.2828213451361799,0.0007316767608398135,0.42420627395061744
28-2,28,2,1,S28:Hannah Brown,0.09860490950179929,0.12133179537564112,1.946014346295851e-06,0.30804995282672537,0.3080480068123791,0.0009713245520298003,0.4526001584152482
28-2,28,2,2,S28:James Van Der Beek,0.07789130942358372,0.1011717865814575,4.5376073033447124e-07,0.23494759919305375,0.23494714543232342,0.0006007176726900649,0.3835947044619544
28-2,28,2,3,S28:Karamo Brown,0.07274858359187615,0.09941276273955689,9.472025983089127e-07,0.21914326685377994,0.21914231965118164,0.0005494946249395725,0.3363852564737655
28-2,28,2,4,S28:Kate Flannery,0.07513620050873915,0.10323333531669292,1.374303141265031e-07,0.21235295353031777,0.21235281610000364,0.0005382727452120571,0.35839296959910294
28-2,28,2,5,S28:Kel Mitchell,0.08673201057371964,0.10993488118375662,1.6302938060083916e-06,0.26376009848946785,0.26375846819566184,0.0007991377191344903,0.40652476252166275
28-2,28,2,6,S28:Lamar Odom,0.12197074719551361,0.1360243508852368,8.098127611772308e-07,0.37404884308157144,0.37404803326881025,0.0009509803752958157,0.5203476958757095
28-2,28,2,7,S28:Lauren Alaina,0.09825482373553923,0.12645202672094924,1.3447607868026202e-05,0.3076628477593618,0.3076494001514938,0.0009378704828276894,0.48392001251210803
28-2,28,2,8,S28:Mary Wilson,0.04706466029357426,0.04893414619659081,5.894299374388954e-07,0.1233366909623982,0.12333610153246076,0.0005000548444040603,0.16150318499404948
28-2,28,2,9,S28:Ray Lewis,0.048201085893870385,0.052302512855874714,8.778799558205903e-07,0.1303326782111525,0.13033180033119668,0.00045671876574117056,0.18367690106337456
28-2,28,2,10,S28:Sailor Brinkley-Cook,0.06943881143157263,0.09266018983936554,3.6565912480526585e-08,0.2076457511602789,0.2076457145943664,0.0005224633003226078,0.3366500549506085
28-2,28,2,11,S28:Sean Spicer,0.11353310655553772,0.13778505437093935,3.0468508013869995e-07,0.36232707456344937,0.3623267698783692,0.0008717715825206825,0.5322376280513162
28-3,28,3,0,S28:Ally Brooke,0.10482902849449886,0.13199675610783382,3.560926530255352e-08,0.33275165073177754,0.3327516151225122,0.0005991550363265406,0.5075804529549874
28-3,28,3,1,S28:Hannah Brown,0.11226028647977657,0.13395978522506652,8.507948739167589e-07,0.34855495436544925,0.3485541035705753,0.0010457173084880097,0.507598794219371
28-3,28,3,2,S28:James Van Der Beek,0.09233616616192773,0.11989417564329577,1.7463937338218355e-07,0.28105324279364857,0.28105306815427517,0.0007626330631708565,0.4533560393338051
28-3,28,3,3,S28:Karamo Brown,0.08302564151456994,0.10914296712655944,3.541756765793312e-07,0.25007054002995405,0.2500701858542775,0.0005702412956753409,0.38317493278418663
28-3,28,3,4,S28:Kate Flannery,0.08547961978409625,0.11069152170520914,1.7082559632023228e-06,0.2524652825251969,0.2524635742692337,0.0008474710799054684,0.4159482072104169
28-3,28,3,5,S28:Kel Mitchell,0.10279080887469483,0.12636180052146517,2.5849383373117006e-06,0.3234899007583694,0.3234873158200321,0.0007471936669336914,0.4713309328765603
28-3,28,3,6,S28:Lamar Odom,0.10245959588149317,0.12552045282707774,9.01539561075547e-07,0.2894317720550195,0.28943087051545846,0.0007851642762746051,0.47576524011827653
