event_id,season,week,next_week,delta_week,terminal,n_active,elim_count,rule_mode,is_judges_save,active_ids,eliminated_ids,eliminated_indices,J_total_by_active,J_pct_by_active
16-6,16,6,7.0,1.0,False,8,1,percent,False,"[""S16:Alexandra Raisman"", ""S16:Andy Dick"", ""S16:Ingo Rademacher"", ""S16:Jacoby Jones"", ""S16:Kellie Pickler"", ""S16:Sean Lowe"", ""S16:Victor Ortiz"", ""S16:Zendaya""]","[""S16:Victor Ortiz""]",[6],"[26.0, 21.5, 23.0, 22.5, 27.0, 23.0, 20.0, 25.5]","[0.13793103448275862, 0.11405835543766578, 0.1220159151193634, 0.11936339522546419, 0.14323607427055704, 0.1220159151193634, 0.10610079575596817, 0.13527851458885942]"
16-7,16,7,8.0,1.0,False,7,1,percent,False,"[""S16:Alexandra Raisman"", ""S16:Andy Dick"", ""S16:Ingo Rademacher"", ""S16:Jacoby Jones"", ""S16:Kellie Pickler"", ""S16:Sean Lowe"", ""S16:Zendaya""]","[""S16:Andy Dick""]",[1],"[32.0, 17.0, 25.0, 27.0, 29.0, 24.0, 30.0]","[0.17391304347826086, 0.09239130434782608, 0.1358695652173913, 0.14673913043478262, 0.15760869565217392, 0.13043478260869565, 0.16304347826086957]"
16-8,16,8,9.0,1.0,False,6,1,percent,False,"[""S16:Alexandra Raisman"", ""S16:Ingo Rademacher"", ""S16:Jacoby Jones"", ""S16:Kellie Pickler"", ""S16:Sean Lowe"", ""S16:Zendaya""]","[""S16:Sean Lowe""]",[4],"[28.0, 24.0, 26.0, 27.5, 21.0, 29.0]","[0.18006430868167203, 0.15434083601286175, 0.16720257234726688, 0.17684887459807075, 0.13504823151125403, 0.1864951768488746]"
16-9,16,9,10.0,1.0,False,5,1,percent,False,"[""S16:Alexandra Raisman"", ""S16:Ingo Rademacher"", ""S16:Jacoby Jones"", ""S16:Kellie Pickler"", ""S16:Zendaya""]","[""S16:Ingo Rademacher""]",[1],"[29.5, 25.5, 29.5, 29.0, 27.5]","[0.20921985815602837, 0.18085106382978725, 0.20921985815602837, 0.20567375886524822, 0.1950354609929078]"
16-10,16,10,,,True,4,0,percent,False,"[""S16:Alexandra Raisman"", ""S16:Jacoby Jones"", ""S16:Kellie Pickler"", ""S16:Zendaya""]",[],[],"[29.0, 27.999899999999997, 30.0, 30.0]","[0.24786345971235874, 0.2393155891586232, 0.256410475564509, 0.256410475564509]"
17-1,17,1,2.0,1.0,False,12,0,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Bill Nye"", ""S17:Brant Daugherty"", ""S17:Christina Milian"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Keyshawn Johnson"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi"", ""S17:Valerie Harper""]",[],[],"[27.0, 18.0, 14.0, 22.0, 22.0, 24.0, 24.0, 23.0, 17.0, 21.0, 23.0, 21.0]","[0.10546875, 0.0703125, 0.0546875, 0.0859375, 0.0859375, 0.09375, 0.09375, 0.08984375, 0.06640625, 0.08203125, 0.08984375, 0.08203125]"
17-2,17,2,3.0,1.0,False,12,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Bill Nye"", ""S17:Brant Daugherty"", ""S17:Christina Milian"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Keyshawn Johnson"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi"", ""S17:Valerie Harper""]","[""S17:Keyshawn Johnson""]",[8],"[24.0, 21.0, 17.0, 23.0, 25.0, 26.0, 25.0, 24.0, 18.0, 24.0, 20.0, 19.0]","[0.09022556390977443, 0.07894736842105263, 0.06390977443609022, 0.08646616541353383, 0.09398496240601503, 0.09774436090225563, 0.09398496240601503, 0.09022556390977443, 0.06766917293233082, 0.09022556390977443, 0.07518796992481203, 0.07142857142857142]"
17-3,17,3,4.0,1.0,False,11,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Bill Nye"", ""S17:Brant Daugherty"", ""S17:Christina Milian"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi"", ""S17:Valerie Harper""]","[""S17:Bill Nye""]",[2],"[24.0, 24.0, 16.0, 27.0, 26.0, 26.0, 25.0, 22.0, 24.0, 25.0, 16.0]","[0.09411764705882353, 0.09411764705882353, 0.06274509803921569, 0.10588235294117647, 0.10196078431372549, 0.10196078431372549, 0.09803921568627451, 0.08627450980392157, 0.09411764705882353, 0.09803921568627451, 0.06274509803921569]"
17-4,17,4,5.0,1.0,False,10,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Brant Daugherty"", ""S17:Christina Milian"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi"", ""S17:Valerie Harper""]","[""S17:Valerie Harper""]",[9],"[27.0, 21.0, 21.0, 24.0, 27.0, 27.0, 24.0, 24.0, 24.0, 18.0]","[0.11392405063291139, 0.08860759493670886, 0.08860759493670886, 0.10126582278481013, 0.11392405063291139, 0.11392405063291139, 0.10126582278481013, 0.10126582278481013, 0.10126582278481013, 0.0759493670886076]"
17-5,17,5,6.0,1.0,False,9,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Brant Daugherty"", ""S17:Christina Milian"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi""]","[""S17:Christina Milian""]",[3],"[26.0, 24.0, 27.0, 28.0, 28.0, 26.0, 27.0, 22.0, 27.0]","[0.11063829787234042, 0.10212765957446808, 0.1148936170212766, 0.11914893617021277, 0.11914893617021277, 0.11063829787234042, 0.1148936170212766, 0.09361702127659574, 0.1148936170212766]"
17-6,17,6,7.0,1.0,False,8,0,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Brant Daugherty"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi""]",[],[],"[31.999899999999997, 23.9999, 31.0, 26.999899999999997, 31.9998, 26.9998, 27.999899999999997, 30.0]","[0.138528185378997, 0.10389603080876472, 0.13419959895965008, 0.11688308877260181, 0.13852775247706486, 0.11688265587066969, 0.12121210809388085, 0.12987057963837106]"
17-7,17,7,8.0,1.0,False,8,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Brant Daugherty"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini"", ""S17:Nicole \""Snooki\"" Polizzi""]","[""S17:Nicole \""Snooki\"" Polizzi""]",[7],"[29.5, 25.0, 28.5, 29.5, 27.0, 28.5, 26.5, 27.0]","[0.13318284424379231, 0.11286681715575621, 0.12866817155756208, 0.13318284424379231, 0.12189616252821671, 0.12866817155756208, 0.11963882618510158, 0.12189616252821671]"
17-8,17,8,9.0,1.0,False,7,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Brant Daugherty"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini""]","[""S17:Brant Daugherty""]",[2],"[28.0, 24.0, 27.0, 30.0, 25.0, 30.0, 28.0]","[0.14583333333333334, 0.125, 0.140625, 0.15625, 0.13020833333333334, 0.15625, 0.14583333333333334]"
17-9,17,9,10.0,1.0,False,6,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Corbin Bleu"", ""S17:Elizabeth Berkley Lauren"", ""S17:Jack Osbourne"", ""S17:Leah Remini""]","[""S17:Elizabeth Berkley Lauren""]",[3],"[25.5, 21.0, 29.0, 28.0, 27.0, 27.0]","[0.1619047619047619, 0.13333333333333333, 0.18412698412698414, 0.17777777777777778, 0.17142857142857143, 0.17142857142857143]"
17-10,17,10,11.0,1.0,False,5,1,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Corbin Bleu"", ""S17:Jack Osbourne"", ""S17:Leah Remini""]","[""S17:Leah Remini""]",[4],"[39.5, 30.0, 37.5, 35.5, 32.5]","[0.2257142857142857, 0.17142857142857143, 0.21428571428571427, 0.20285714285714285, 0.18571428571428572]"
17-11,17,11,,,True,4,0,percent,False,"[""S17:Amber Riley"", ""S17:Bill Engvall"", ""S17:Corbin Bleu"", ""S17:Jack Osbourne""]",[],[],"[31.3332, 25.499899999999997, 29.6664, 27.999899999999997]","[0.273653835740624, 0.22270771724567986, 0.25909655421775135, 0.24454189279594477]"
18-1,18,1,2.0,1.0,False,12,1,percent,False,"[""S18:Amy Purdy"", ""S18:Billy Dee Williams"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Cody Simpson"", ""S18:Danica McKellar"", ""S18:Diana Nyad"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes"", ""S18:Sean Avery""]","[""S18:Diana Nyad""]",[6],"[24.0, 15.0, 25.0, 27.0, 22.0, 24.0, 18.0, 21.0, 21.0, 24.0, 21.0, 20.0]","[0.0916030534351145, 0.05725190839694656, 0.09541984732824428, 0.10305343511450382, 0.08396946564885496, 0.0916030534351145, 0.06870229007633588, 0.08015267175572519, 0.08015267175572519, 0.0916030534351145, 0.08015267175572519, 0.07633587786259542]"
18-2,18,2,3.0,1.0,False,11,2,percent,False,"[""S18:Amy Purdy"", ""S18:Billy Dee Williams"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Cody Simpson"", ""S18:Danica McKellar"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes"", ""S18:Sean Avery""]","[""S18:Billy Dee Williams"", ""S18:Sean Avery""]","[1, 10]","[24.0, 15.0, 21.0, 25.0, 22.0, 24.0, 21.0, 25.0, 25.0, 21.0, 21.0]","[0.09836065573770492, 0.06147540983606557, 0.0860655737704918, 0.10245901639344263, 0.09016393442622951, 0.09836065573770492, 0.0860655737704918, 0.10245901639344263, 0.10245901639344263, 0.0860655737704918, 0.0860655737704918]"
18-3,18,3,4.0,1.0,False,9,0,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Cody Simpson"", ""S18:Danica McKellar"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes""]",[],[],"[36.0, 32.0, 36.0, 35.0, 36.0, 30.0, 36.0, 39.0, 31.0]","[0.1157556270096463, 0.10289389067524116, 0.1157556270096463, 0.11254019292604502, 0.1157556270096463, 0.09646302250803858, 0.1157556270096463, 0.12540192926045016, 0.09967845659163987]"
18-4,18,4,5.0,1.0,False,9,0,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Cody Simpson"", ""S18:Danica McKellar"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes""]",[],[],"[34.0, 28.0, 33.0, 31.0, 32.0, 33.0, 35.0, 39.0, 32.0]","[0.11447811447811448, 0.09427609427609428, 0.1111111111111111, 0.10437710437710437, 0.10774410774410774, 0.1111111111111111, 0.11784511784511785, 0.13131313131313133, 0.10774410774410774]"
18-5,18,5,6.0,1.0,False,9,1,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Cody Simpson"", ""S18:Danica McKellar"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes""]","[""S18:Cody Simpson""]",[3],"[37.0, 35.0, 37.0, 34.0, 39.0, 28.0, 40.0, 36.0, 36.0]","[0.11490683229813664, 0.10869565217391304, 0.11490683229813664, 0.10559006211180125, 0.12111801242236025, 0.08695652173913043, 0.12422360248447205, 0.11180124223602485, 0.11180124223602485]"
18-6,18,6,7.0,1.0,False,8,1,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Danica McKellar"", ""S18:Drew Carey"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes""]","[""S18:Drew Carey""]",[4],"[38.0, 32.0, 36.0, 36.0, 32.0, 35.0, 40.0, 33.0]","[0.1347517730496454, 0.11347517730496454, 0.1276595744680851, 0.1276595744680851, 0.11347517730496454, 0.12411347517730496, 0.14184397163120568, 0.11702127659574468]"
18-7,18,7,8.0,1.0,False,7,1,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Danica McKellar"", ""S18:James Maslow"", ""S18:Meryl Davis"", ""S18:NeNe Leakes""]","[""S18:NeNe Leakes""]",[6],"[37.5, 37.0, 35.5, 36.0, 35.0, 39.0, 33.0]","[0.1482213438735178, 0.14624505928853754, 0.14031620553359683, 0.1422924901185771, 0.1383399209486166, 0.1541501976284585, 0.13043478260869565]"
18-8,18,8,9.0,1.0,False,6,1,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:Danica McKellar"", ""S18:James Maslow"", ""S18:Meryl Davis""]","[""S18:Danica McKellar""]",[3],"[40.0, 36.0, 40.0, 38.0, 36.0, 36.0]","[0.17699115044247787, 0.1592920353982301, 0.17699115044247787, 0.168141592920354, 0.1592920353982301, 0.1592920353982301]"
18-9,18,9,10.0,1.0,False,5,1,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:Charlie White"", ""S18:James Maslow"", ""S18:Meryl Davis""]","[""S18:Charlie White""]",[2],"[39.0, 36.0, 38.0, 38.0, 40.0]","[0.20418848167539266, 0.18848167539267016, 0.19895287958115182, 0.19895287958115182, 0.2094240837696335]"
18-10,18,10,,,True,4,0,percent,False,"[""S18:Amy Purdy"", ""S18:Candace Cameron Bure"", ""S18:James Maslow"", ""S18:Meryl Davis""]",[],[],"[29.666600000000003, 25.9998, 29.0, 30.0]","[0.2587209505138384, 0.22674296916969572, 0.2529075649013137, 0.2616285154151521]"
19-1,19,1,2.0,1.0,False,13,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Betsey Johnson"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Lolo Jones"", ""S19:Michael Waltrip"", ""S19:Randy Couture"", ""S19:Sadie Robertson"", ""S19:Tavis Smiley"", ""S19:Tommy Chong""]","[""S19:Lolo Jones""]",[7],"[36.0, 25.0, 32.0, 20.0, 29.0, 30.0, 32.0, 22.0, 25.0, 31.0, 34.0, 29.0, 27.0]","[0.0967741935483871, 0.06720430107526881, 0.08602150537634409, 0.053763440860215055, 0.07795698924731183, 0.08064516129032258, 0.08602150537634409, 0.05913978494623656, 0.06720430107526881, 0.08333333333333333, 0.0913978494623656, 0.07795698924731183, 0.07258064516129033]"
19-2,19,2,3.0,1.0,False,12,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Betsey Johnson"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Randy Couture"", ""S19:Sadie Robertson"", ""S19:Tavis Smiley"", ""S19:Tommy Chong""]","[""S19:Tavis Smiley""]",[10],"[32.0, 31.0, 33.0, 28.0, 34.0, 30.0, 35.0, 24.0, 28.0, 31.0, 28.0, 28.0]","[0.08839779005524862, 0.0856353591160221, 0.09116022099447514, 0.07734806629834254, 0.09392265193370165, 0.08287292817679558, 0.09668508287292818, 0.06629834254143646, 0.07734806629834254, 0.0856353591160221, 0.07734806629834254, 0.07734806629834254]"
19-3,19,3,4.0,1.0,False,11,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Betsey Johnson"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Randy Couture"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Randy Couture""]",[8],"[32.0, 29.0, 40.0, 29.0, 40.0, 32.0, 31.0, 28.0, 26.0, 32.0, 34.0]","[0.0906515580736544, 0.0821529745042493, 0.11331444759206799, 0.0821529745042493, 0.11331444759206799, 0.0906515580736544, 0.08781869688385269, 0.07932011331444759, 0.07365439093484419, 0.0906515580736544, 0.09631728045325778]"
19-4,19,4,5.0,1.0,False,10,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Betsey Johnson"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Betsey Johnson""]",[3],"[40.0, 29.0, 33.0, 29.0, 36.0, 24.0, 39.0, 25.0, 37.0, 28.0]","[0.125, 0.090625, 0.103125, 0.090625, 0.1125, 0.075, 0.121875, 0.078125, 0.115625, 0.0875]"
19-5,19,5,6.0,1.0,False,9,0,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]",[],[],"[34.0, 28.0, 32.0, 33.0, 24.0, 34.0, 20.0, 36.0, 23.0]","[0.12878787878787878, 0.10606060606060606, 0.12121212121212122, 0.125, 0.09090909090909091, 0.12878787878787878, 0.07575757575757576, 0.13636363636363635, 0.08712121212121213]"
19-6,19,6,7.0,1.0,False,9,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Jonathan Bennett"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Jonathan Bennett""]",[4],"[39.0, 28.0, 36.0, 33.0, 32.0, 32.0, 30.0, 35.0, 28.0]","[0.13310580204778158, 0.09556313993174062, 0.12286689419795221, 0.11262798634812286, 0.10921501706484642, 0.10921501706484642, 0.10238907849829351, 0.11945392491467577, 0.09556313993174062]"
19-7,19,7,8.0,1.0,False,8,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Antonio Sabato Jr."", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Antonio Sabato Jr.""]",[1],"[34.0, 29.5, 37.5, 33.5, 35.0, 28.0, 31.0, 30.0]","[0.13152804642166344, 0.11411992263056092, 0.1450676982591876, 0.12959381044487428, 0.13539651837524178, 0.10831721470019343, 0.11992263056092843, 0.11605415860735009]"
19-8,19,8,9.0,1.0,False,7,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Lea Thompson"", ""S19:Michael Waltrip"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Michael Waltrip""]",[4],"[41.0, 40.0, 43.0, 32.0, 25.0, 38.0, 29.0]","[0.16532258064516128, 0.16129032258064516, 0.17338709677419356, 0.12903225806451613, 0.10080645161290322, 0.1532258064516129, 0.11693548387096774]"
19-9,19,9,10.0,1.0,False,6,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Lea Thompson"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Lea Thompson""]",[3],"[38.5, 37.0, 38.5, 35.0, 36.5, 28.5]","[0.17990654205607476, 0.17289719626168223, 0.17990654205607476, 0.16355140186915887, 0.1705607476635514, 0.13317757009345793]"
19-10,19,10,11.0,1.0,False,5,1,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Sadie Robertson"", ""S19:Tommy Chong""]","[""S19:Tommy Chong""]",[4],"[37.5, 38.0, 39.0, 37.0, 31.0]","[0.2054794520547945, 0.20821917808219179, 0.2136986301369863, 0.20273972602739726, 0.16986301369863013]"
19-11,19,11,,,True,4,0,percent,False,"[""S19:Alfonso Ribeiro"", ""S19:Bethany Mota"", ""S19:Janel Parrish"", ""S19:Sadie Robertson""]",[],[],"[40.0, 38.0, 38.9998, 39.333200000000005]","[0.255864084998049, 0.2430708807481466, 0.24946620355267282, 0.2515988307011316]"
20-1,20,1,2.0,1.0,False,12,0,percent,False,"[""S20:Charlotte McKinney"", ""S20:Chris Soules"", ""S20:Michael Sam"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Redfoo"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Suzanne Somers"", ""S20:Willow Shields""]",[],[],"[22.0, 26.0, 26.0, 30.0, 26.0, 25.0, 22.0, 31.0, 28.0, 32.0, 25.0, 25.0]","[0.06918238993710692, 0.08176100628930817, 0.08176100628930817, 0.09433962264150944, 0.08176100628930817, 0.07861635220125786, 0.06918238993710692, 0.09748427672955975, 0.0880503144654088, 0.10062893081761007, 0.07861635220125786, 0.07861635220125786]"
20-2,20,2,3.0,1.0,False,12,1,percent,False,"[""S20:Charlotte McKinney"", ""S20:Chris Soules"", ""S20:Michael Sam"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Redfoo"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Suzanne Somers"", ""S20:Willow Shields""]","[""S20:Redfoo""]",[6],"[26.0, 21.0, 28.0, 34.0, 27.0, 28.0, 31.0, 32.0, 28.0, 32.0, 28.0, 32.0]","[0.07492795389048991, 0.06051873198847262, 0.08069164265129683, 0.09798270893371758, 0.07780979827089338, 0.08069164265129683, 0.0893371757925072, 0.09221902017291066, 0.08069164265129683, 0.09221902017291066, 0.08069164265129683, 0.09221902017291066]"
20-3,20,3,4.0,1.0,False,11,1,percent,False,"[""S20:Charlotte McKinney"", ""S20:Chris Soules"", ""S20:Michael Sam"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Suzanne Somers"", ""S20:Willow Shields""]","[""S20:Charlotte McKinney""]",[0],"[22.0, 28.0, 24.0, 34.0, 30.0, 22.0, 34.0, 29.0, 33.0, 25.0, 32.0]","[0.07028753993610223, 0.08945686900958466, 0.07667731629392971, 0.10862619808306709, 0.09584664536741214, 0.07028753993610223, 0.10862619808306709, 0.0926517571884984, 0.10543130990415335, 0.07987220447284345, 0.10223642172523961]"
20-4,20,4,5.0,1.0,False,10,1,percent,False,"[""S20:Chris Soules"", ""S20:Michael Sam"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Suzanne Somers"", ""S20:Willow Shields""]","[""S20:Michael Sam""]",[1],"[27.0, 30.0, 36.0, 32.0, 30.0, 34.0, 34.0, 35.0, 28.0, 39.0]","[0.08307692307692308, 0.09230769230769231, 0.11076923076923077, 0.09846153846153846, 0.09230769230769231, 0.10461538461538461, 0.10461538461538461, 0.1076923076923077, 0.08615384615384615, 0.12]"
20-5,20,5,6.0,1.0,False,9,1,percent,False,"[""S20:Chris Soules"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Suzanne Somers"", ""S20:Willow Shields""]","[""S20:Suzanne Somers""]",[7],"[27.0, 38.0, 28.0, 27.0, 38.0, 24.0, 39.0, 28.0, 34.0]","[0.09540636042402827, 0.13427561837455831, 0.0989399293286219, 0.09540636042402827, 0.13427561837455831, 0.08480565371024736, 0.13780918727915195, 0.0989399293286219, 0.12014134275618374]"
20-6,20,6,7.0,1.0,False,8,1,percent,False,"[""S20:Chris Soules"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Patti LaBelle"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Willow Shields""]","[""S20:Patti LaBelle""]",[3],"[35.0, 36.5, 34.0, 34.0, 38.0, 33.5, 35.5, 36.5]","[0.12367491166077739, 0.12897526501766785, 0.12014134275618374, 0.12014134275618374, 0.13427561837455831, 0.11837455830388692, 0.1254416961130742, 0.12897526501766785]"
20-7,20,7,8.0,1.0,False,7,1,percent,False,"[""S20:Chris Soules"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis"", ""S20:Willow Shields""]","[""S20:Willow Shields""]",[6],"[31.0, 41.0, 38.0, 37.0, 31.0, 37.0, 39.0]","[0.1220472440944882, 0.16141732283464566, 0.14960629921259844, 0.14566929133858267, 0.1220472440944882, 0.14566929133858267, 0.15354330708661418]"
20-8,20,8,9.0,1.0,False,6,2,percent,False,"[""S20:Chris Soules"", ""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Riker Lynch"", ""S20:Robert Herjavec"", ""S20:Rumer Willis""]","[""S20:Chris Soules"", ""S20:Robert Herjavec""]","[0, 4]","[32.0, 38.0, 31.5, 39.0, 31.0, 40.0]","[0.15130023640661938, 0.17966903073286053, 0.14893617021276595, 0.18439716312056736, 0.14657210401891252, 0.18912529550827423]"
20-9,20,9,10.0,1.0,False,4,1,percent,False,"[""S20:Nastia Liukin"", ""S20:Noah Galloway"", ""S20:Riker Lynch"", ""S20:Rumer Willis""]","[""S20:Nastia Liukin""]",[0],"[40.0, 38.0, 40.0, 39.0]","[0.25477707006369427, 0.24203821656050956, 0.25477707006369427, 0.2484076433121019]"
20-10,20,10,,,True,3,0,percent,False,"[""S20:Noah Galloway"", ""S20:Riker Lynch"", ""S20:Rumer Willis""]",[],[],"[36.0, 40.0, 40.0]","[0.3103448275862069, 0.3448275862068966, 0.3448275862068966]"
21-1,21,1,2.0,1.0,False,13,0,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Chaka Khan"", ""S21:Gary Busey"", ""S21:Hayes Grier"", ""S21:Kim Zolciak-Biermann"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton"", ""S21:Victor Espinoza""]",[],[],"[22.0, 22.0, 21.0, 24.0, 23.0, 13.0, 15.0, 21.0, 12.0, 24.0, 15.0, 23.0, 15.0]","[0.088, 0.088, 0.084, 0.096, 0.092, 0.052, 0.06, 0.084, 0.048, 0.096, 0.06, 0.092, 0.06]"
